state	county	town	dot_district	huc12_name	ej_criteria	unique_id	featureid
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1029	201476700
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	566	201476060
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1028	201476700
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	565	201476060
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1068	201476768
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1027	201476700
Vermont	Windham	Wilmington	VT-1	East Branch North River	None	843	201476433
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1025	201476700
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	564	201476060
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1072	201476819
Vermont	Windham	Whitingham	VT-1	Taylor Brook and North River	None	1486	201477307
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	618	201476185
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1133	201476885
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	654	201476232
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1136	201476886
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1137	201476886
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	621	201476185
Vermont	Windham	Halifax	VT-2	East Branch North River	None	826	201476426
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1300	201477099
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1223	201476974
Vermont	Windham	Halifax	VT-2	East Branch North River	None	827	201476426
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	626	201476199
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	625	201476199
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	994	201476663
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1358	201477146
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1143	201476892
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	428	201475878
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	481	201476002
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1215	201476941
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1447	201477232
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	427	201475878
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1449	201477232
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1448	201477232
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1214	201476941
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	814	201476408
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1213	201476941
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	990	201476663
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	478	201476002
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1161	201476909
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1212	201476941
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	704	201476311
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	498	201476008
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	497	201476086
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1158	201476909
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1156	201476909
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1155	201476909
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	487	201475973
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	525	201476033
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1165	201476942
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1571	201477450
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1521	201477386
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1520	201477386
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1518	201477386
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1523	201477386
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1433	201477317
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1432	201477317
Vermont	Windham	Whitingham	VT-1	Taylor Brook and North River	None	1485	201477307
Vermont	Windham	Whitingham	VT-1	Taylor Brook and North River	None	1511	201477376
Vermont	Windham	Whitingham	VT-1	Taylor Brook and North River	None	1484	201477307
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1430	201477260
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	21	201473815
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	22	201474006
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	36	201474006
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	39	201474006
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	30	201473895
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	1	201473434
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	4	201473435
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	25	201473846
Vermont	Windham	Stratton	VT-1	East Branch Deerfield River	None	28	201473847
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1045	201476743
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1046	201476743
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1040	201476733
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1015	201476686
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1016	201476686
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	421	201475851
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	493	201476090
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1011	201476686
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1043	201476852
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1013	201476686
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1012	201476686
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	500	201476011
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	503	201476011
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	409	201475825
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	501	201476011
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	507	201476012
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	412	201475825
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	410	201475825
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	415	201475828
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	457	201475959
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	915	201476593
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1079	201476778
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1404	201477206
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1209	201476938
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	400	201475751
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	462	201476132
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	464	201476132
Vermont	Bennington	Woodford	VT-1	West Branch Deerfield River	None	944	201476744
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	467	201476132
Vermont	Bennington	Woodford	VT-1	West Branch Deerfield River	None	917	201476661
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	573	201476089
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	466	201476132
Vermont	Bennington	Woodford	VT-1	Headwaters Deerfield River	None	465	201476132
Vermont	Bennington	Woodford	VT-1	West Branch Deerfield River	None	918	201476625
Vermont	Bennington	Woodford	VT-1	West Branch Deerfield River	None	767	201476384
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	576	201476205
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	575	201476205
Vermont	Bennington	Woodford	VT-1	West Branch Deerfield River	None	949	201476753
Vermont	Bennington	Woodford	VT-1	West Branch Deerfield River	None	950	201476636
Vermont	Bennington	Woodford	VT-1	West Branch Deerfield River	None	1037	201476732
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1008	201476687
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1009	201476687
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	616	201476177
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	423	201475851
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	422	201475851
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	491	201476151
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1235	201477003
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	494	201476090
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1087	201476805
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	469	201475983
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	471	201476069
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1216	201476954
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1129	201476880
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1366	201477196
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1128	201476880
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1127	201476880
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	474	201476069
Vermont	Bennington	Searsburg	VT-1	Sherman Dam and Deerfield River	None	472	201476069
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1237	201476996
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1268	201477037
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1361	201477169
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1273	201477038
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1350	201477131
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1419	201477219
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	541	201476042
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1120	201476859
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1420	201477219
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	546	201476053
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1412	201477216
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	418	201475828
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	549	201476133
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	550	201476133
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1426	201477222
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1121	201476859
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1227	201476991
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1118	201476860
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1428	201477223
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1393	201477197
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1395	201477197
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1394	201477197
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	417	201475828
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	416	201475828
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	553	201476131
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1401	201477205
Vermont	Bennington	Readsboro	VT-1	West Branch Deerfield River	None	1084	201476782
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	2766	201478716
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	2767	201478716
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2078	201478011
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	2534	201478672
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	2535	201478672
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2283	201478241
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2278	201478240
Massachusetts	Franklin	Bernardston	MA-2	Lower Green River	None	1654	201477542
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2290	201478241
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2067	201478012
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1646	201477514
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2709	201478653
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2715	201478653
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	2051	201477980
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2701	201478799
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2714	201478653
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2099	201478063
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2713	201478653
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1710	201477626
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2712	201478653
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2183	201478152
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2707	201478653
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2711	201478653
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2369	201478362
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2710	201478653
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2147	201478152
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2148	201478115
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2370	201478362
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1713	201477626
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2367	201478362
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1575	201477436
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2364	201478362
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2366	201478362
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1577	201477436
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2723	201478663
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	3058	201479078
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1943	201477844
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2179	201478147
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1779	201477687
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2170	201478137
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1780	201477687
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2539	201478541
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2171	201478137
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2330	201478362
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2516	201478620
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1777	201477687
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2173	201478137
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2521	201478532
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2331	201478362
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	2761	201478716
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2526	201478532
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	1916	201478058
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2525	201478532
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	1920	201478058
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	1917	201478058
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	1919	201478058
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2528	201478532
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2517	201478620
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2166	201478134
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2519	201478529
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2425	201478412
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2430	201478413
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	2428	201478413
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2273	201478288
Massachusetts	Franklin	Bernardston	MA-2	Lower Green River	None	1657	201477552
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	2531	201478529
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	2763	201478716
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	2494	201478502
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	2275	201478240
Massachusetts	Franklin	Greenfield	MA-2	Bear River and Deerfield River	None	2765	201478716
Massachusetts	Franklin	Charlemont	MA-1	Taylor Brook and North River	None	2324	201478298
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	2438	201478592
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	2230	201478199
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1843	201477767
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	2692	201478764
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1554	201477419
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	2610	201478592
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1492	201477309
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1510	201477344
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2469	201478471
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1596	201477451
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2474	201478479
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1470	201477287
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2477	201478479
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1737	201477839
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1731	201477839
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1736	201477839
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1735	201477839
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1469	201477287
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1729	201477839
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1732	201477839
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1603	201477451
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1610	201477456
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2188	201478156
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2475	201478479
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1611	201477456
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1614	201477459
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2185	201478156
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2814	201478795
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2189	201478156
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1618	201477514
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2480	201478480
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	2053	201477980
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1602	201477451
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1734	201477839
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	2062	201478005
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1641	201477514
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	2063	201478005
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	2061	201478005
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1622	201477460
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	2060	201478005
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	2055	201477980
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	2054	201477980
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1727	201477744
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1726	201477744
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1725	201477744
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2697	201478652
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1620	201477460
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1724	201477744
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2698	201478652
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2708	201478653
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1678	201477571
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2724	201478663
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1718	201477642
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2145	201478115
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1886	201477781
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1535	201477389
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2785	201478742
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1942	201477844
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2107	201478076
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1760	201477686
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1536	201477389
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1761	201477686
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1531	201477389
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1567	201477436
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1532	201477389
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2365	201478362
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1762	201477686
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1887	201477781
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2108	201478147
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1882	201477781
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2178	201478147
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1539	201477390
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2361	201478362
Massachusetts	Franklin	Colrain	MA-1	Lower Green River	None	1883	201477781
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1754	201477686
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1765	201477686
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	2543	201478541
Massachusetts	Franklin	Leyden	MA-2	Lower Green River	None	1764	201477686
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1955	201477900
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1947	201477849
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1722	201477684
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1959	201477850
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1498	201477339
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1960	201477850
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1752	201477685
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1499	201477339
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1834	201477743
Massachusetts	Franklin	Buckland	MA-1	Clesson Brook	None	2503	201478775
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1835	201477743
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	2453	201478454
Massachusetts	Franklin	Buckland	MA-1	Clesson Brook	None	2504	201478775
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1807	201477720
Massachusetts	Franklin	Buckland	MA-1	Clesson Brook	None	2508	201478733
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1440	201477339
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1853	201477767
Massachusetts	Franklin	Buckland	MA-1	Clesson Brook	None	2507	201478733
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1810	201477720
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	2460	201478516
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1815	201477818
Massachusetts	Franklin	Buckland	MA-1	Clesson Brook	None	2506	201478733
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	2252	201478229
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1969	201477880
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1848	201477767
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1488	201477308
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1552	201477419
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	2434	201478436
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	1909	201477818
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1553	201477419
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	2253	201478229
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	2256	201478229
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	2227	201478196
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1555	201477419
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2609	201478592
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1547	201477403
Massachusetts	Franklin	Colrain	MA-1	East Branch North River	None	1856	201477768
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	2233	201478203
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2580	201478570
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	2584	201478570
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	2695	201478764
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	2197	201478171
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	2606	201478645
