state	county	town	dot_district	huc12_name	ej_criteria	featureid
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478183
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478183
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	201478161
Massachusetts	Franklin	Charlemont	MA-1	Pelham Brook and Deerfield River	None	201478297
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478297
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478133
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	201478166
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478192
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478192
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478240
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478148
Massachusetts	Franklin	Greenfield	MA-1	Lower Green River	None	201478147
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	201478147
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478147
Massachusetts	Franklin	Shelburne	MA-2	Lower Green River	None	201478147
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478193
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478163
Massachusetts	Franklin	Monroe	MA-1	Pelham Brook and Deerfield River	None	201478163
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478163
Massachusetts	Berkshire	Monroe	MA-1	Pelham Brook and Deerfield River	None	201478163
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478273
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478160
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478295
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478295
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478295
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478295
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	201478204
Massachusetts	Franklin	Florida	MA-1	Cold River	None	201478403
Massachusetts	Franklin	Monroe	MA-1	Cold River	None	201478403
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478403
Massachusetts	Berkshire	Monroe	MA-1	Cold River	None	201478403
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	201478184
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	201478171
Massachusetts	Franklin	Shelburne	MA-1	Taylor Brook and North River	None	201478171
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478285
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478385
Massachusetts	Franklin	Rowe	MA-1	Mill Brook and Deerfield River	None	201478385
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478241
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478367
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478356
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478356
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	201478199
Massachusetts	Franklin	Shelburne	MA-1	Taylor Brook and North River	None	201478199
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	201478203
Massachusetts	Franklin	Shelburne	MA-1	Taylor Brook and North River	None	201478203
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478188
Massachusetts	Franklin	Rowe	MA-1	Mill Brook and Deerfield River	None	201478188
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478368
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478368
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478200
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	201478230
Massachusetts	Franklin	Shelburne	MA-1	Taylor Brook and North River	None	201478230
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478607
Massachusetts	Franklin	Rowe	MA-1	Mill Brook and Deerfield River	None	201478607
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478216
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478341
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478341
Massachusetts	Franklin	Colrain	MA-1	Mill Brook and Deerfield River	None	201478454
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478454
Massachusetts	Berkshire	Florida	MA-1	Cold River	Income	201478266
Massachusetts	Berkshire	North Adams	MA-1	Cold River	Income	201478266
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478309
Massachusetts	Franklin	Colrain	MA-1	Mill Brook and Deerfield River	None	201478310
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478310
Massachusetts	Franklin	Colrain	MA-1	Taylor Brook and North River	None	201478298
Massachusetts	Franklin	Charlemont	MA-1	Taylor Brook and North River	None	201478298
Massachusetts	Franklin	Shelburne	MA-1	Taylor Brook and North River	None	201478298
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478267
Massachusetts	Franklin	Greenfield	MA-1	Lower Green River	None	201478362
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	201478362
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478362
Massachusetts	Franklin	Shelburne	MA-2	Lower Green River	None	201478362
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	201478288
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478518
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478518
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478334
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478286
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478284
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478299
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478480
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478358
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478358
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478358
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478358
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478294
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478294
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	201478413
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478364
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478306
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478342
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478342
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478342
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478342
Massachusetts	Franklin	Charlemont	MA-1	Pelham Brook and Deerfield River	None	201478411
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478411
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478305
Massachusetts	Franklin	Colrain	MA-1	Mill Brook and Deerfield River	None	201478436
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478436
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478436
Massachusetts	Franklin	Shelburne	MA-1	Mill Brook and Deerfield River	None	201478436
Massachusetts	Berkshire	Florida	MA-1	Cold River	Income	201478326
Massachusetts	Berkshire	North Adams	MA-1	Cold River	Income	201478326
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478340
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478340
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478386
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478333
Massachusetts	Franklin	Charlemont	MA-1	Pelham Brook and Deerfield River	None	201478442
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478442
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478402
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478564
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478564
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478375
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478375
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478375
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478375
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478374
Massachusetts	Franklin	Greenfield	MA-1	Lower Green River	Income	201478412
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	Income	201478412
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	201478412
Massachusetts	Franklin	Shelburne	MA-2	Lower Green River	Income	201478412
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478517
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478517
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478355
Massachusetts	Franklin	Heath	MA-1	Mill Brook and Deerfield River	None	201478355
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478493
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478365
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478365
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478365
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478365
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478366
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478366
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478366
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478366
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478450
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478422
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478422
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478422
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478422
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478421
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478421
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478421
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478421
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478482
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478482
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478449
Massachusetts	Berkshire	Florida	MA-1	Cold River	Income	201478401
Massachusetts	Berkshire	North Adams	MA-1	Cold River	Income	201478401
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478511
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478548
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478479
Massachusetts	Franklin	Colrain	MA-1	Mill Brook and Deerfield River	None	201478435
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478435
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478435
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478483
Massachusetts	Franklin	Charlemont	MA-1	Pelham Brook and Deerfield River	None	201478483
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478483
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478483
Massachusetts	Berkshire	Charlemont	MA-1	Pelham Brook and Deerfield River	None	201478483
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478483
Massachusetts	Franklin	Charlemont	MA-1	Pelham Brook and Deerfield River	None	201478441
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	201478502
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478472
Massachusetts	Franklin	Florida	MA-1	Pelham Brook and Deerfield River	None	201478453
Massachusetts	Franklin	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478453
Massachusetts	Berkshire	Florida	MA-1	Pelham Brook and Deerfield River	None	201478453
Massachusetts	Berkshire	Rowe	MA-1	Pelham Brook and Deerfield River	None	201478453
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478570
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478653
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478444
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478444
Massachusetts	Franklin	Charlemont	MA-1	Pelham Brook and Deerfield River	None	201478537
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478458
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478458
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478468
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478516
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478590
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478469
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478469
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478457
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478457
Massachusetts	Franklin	Buckland	MA-1	Clesson Brook	None	201478495
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478494
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478494
Massachusetts	Franklin	Greenfield	MA-1	Lower Green River	None	201478496
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	201478496
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478496
Massachusetts	Franklin	Shelburne	MA-2	Lower Green River	None	201478496
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478471
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478795
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478652
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478600
Massachusetts	Franklin	Greenfield	MA-1	Lower Green River	None	201478541
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	201478541
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478541
Massachusetts	Franklin	Shelburne	MA-2	Lower Green River	None	201478541
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478500
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478500
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478501
Massachusetts	Franklin	Buckland	MA-1	Clesson Brook	None	201478512
Massachusetts	Franklin	Deerfield	MA-2	Lower Green River	Income	201478529
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	201478529
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478555
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478555
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478552
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478552
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478510
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478532
Massachusetts	Franklin	Buckland	MA-1	Clesson Brook	None	201478733
Massachusetts	Franklin	Buckland	MA-1	Clesson Brook	None	201478775
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	201478672
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478626
Massachusetts	Berkshire	Florida	MA-1	Cold River	Income	201478574
Massachusetts	Berkshire	North Adams	MA-1	Cold River	Income	201478574
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478621
Massachusetts	Franklin	Greenfield	MA-2	Bear River and Deerfield River	None	201478621
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478551
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478547
Massachusetts	Berkshire	North Adams	MA-1	Cold River	None	201478547
Massachusetts	Franklin	Charlemont	MA-1	Cold River	None	201478638
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478562
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478578
Massachusetts	Berkshire	Savoy	MA-1	Cold River	None	201478578
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478664
Massachusetts	Franklin	Florida	MA-1	Cold River	None	201478714
Massachusetts	Franklin	Charlemont	MA-1	Cold River	None	201478714
Massachusetts	Franklin	Savoy	MA-1	Cold River	None	201478714
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478714
Massachusetts	Berkshire	Charlemont	MA-1	Cold River	None	201478714
Massachusetts	Berkshire	Savoy	MA-1	Cold River	None	201478714
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478565
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478565
Massachusetts	Franklin	Hawley	MA-1	Mill Brook and Deerfield River	None	201478624
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478624
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478650
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478650
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478579
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478589
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478691
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478580
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478580
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478598
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478598
Massachusetts	Franklin	Hawley	MA-1	Mill Brook and Deerfield River	None	201478591
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478591
Massachusetts	Franklin	Hawley	MA-1	Mill Brook and Deerfield River	None	201478737
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478737
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	201478592
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478592
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	201478645
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478645
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478603
Massachusetts	Berkshire	North Adams	MA-1	Cold River	None	201478603
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478610
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478610
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478604
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478606
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	Income	201478641
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478753
Massachusetts	Berkshire	Savoy	MA-1	Cold River	None	201478753
Massachusetts	Franklin	Deerfield	MA-1	Lower Green River	None	201478620
Massachusetts	Franklin	Greenfield	MA-1	Lower Green River	None	201478620
Massachusetts	Franklin	Shelburne	MA-1	Lower Green River	None	201478620
Massachusetts	Franklin	Deerfield	MA-2	Lower Green River	None	201478620
Massachusetts	Franklin	Greenfield	MA-2	Lower Green River	None	201478620
Massachusetts	Franklin	Shelburne	MA-2	Lower Green River	None	201478620
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478608
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478605
Massachusetts	Franklin	Hawley	MA-1	Mill Brook and Deerfield River	None	201478627
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478627
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478627
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478700
Massachusetts	Franklin	Hawley	MA-1	Mill Brook and Deerfield River	None	201478710
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478710
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478710
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478663
Massachusetts	Franklin	Hawley	MA-1	Chickley River	None	201478701
Massachusetts	Franklin	Charlemont	MA-1	Chickley River	None	201478701
Massachusetts	Berkshire	Adams	MA-1	Cold River	None	201478713
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478713
Massachusetts	Berkshire	North Adams	MA-1	Cold River	None	201478713
Massachusetts	Berkshire	Savoy	MA-1	Cold River	None	201478713
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478618
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478619
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478625
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478642
Massachusetts	Franklin	Greenfield	MA-2	Bear River and Deerfield River	None	201478642
Massachusetts	Franklin	Hawley	MA-1	Mill Brook and Deerfield River	None	201478655
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478655
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478686
Massachusetts	Franklin	Hawley	MA-1	Mill Brook and Deerfield River	None	201478774
Massachusetts	Franklin	Buckland	MA-1	Mill Brook and Deerfield River	None	201478774
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478774
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	201478764
Massachusetts	Franklin	Hawley	MA-1	Cold River	None	201478715
Massachusetts	Franklin	Charlemont	MA-1	Cold River	None	201478715
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478683
Massachusetts	Franklin	Greenfield	MA-2	Bear River and Deerfield River	None	201478683
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	201478651
Massachusetts	Franklin	Conway	MA-1	Bear River and Deerfield River	None	201478692
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	201478692
Massachusetts	Franklin	Hawley	MA-1	Mill Brook and Deerfield River	None	201478732
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478732
Massachusetts	Franklin	Hawley	MA-1	Mill Brook and Deerfield River	None	201478814
Massachusetts	Franklin	Charlemont	MA-1	Mill Brook and Deerfield River	None	201478814
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478742
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478754
Massachusetts	Berkshire	Savoy	MA-1	Cold River	None	201478754
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478693
Massachusetts	Franklin	Greenfield	MA-2	Bear River and Deerfield River	None	201478693
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478694
Massachusetts	Franklin	Greenfield	MA-2	Bear River and Deerfield River	None	201478694
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478695
Massachusetts	Franklin	Greenfield	MA-2	Bear River and Deerfield River	None	201478695
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478755
Massachusetts	Berkshire	Savoy	MA-1	Cold River	None	201478755
Massachusetts	Franklin	Conway	MA-1	Bear River and Deerfield River	None	201478794
Massachusetts	Franklin	Buckland	MA-1	Bear River and Deerfield River	None	201478794
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478794
Massachusetts	Franklin	Deerfield	MA-1	Bear River and Deerfield River	None	201479078
Massachusetts	Franklin	Greenfield	MA-1	Bear River and Deerfield River	None	201479078
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201479078
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201479078
Massachusetts	Franklin	Greenfield	MA-2	Bear River and Deerfield River	None	201479078
Massachusetts	Franklin	Shelburne	MA-2	Bear River and Deerfield River	None	201479078
Massachusetts	Franklin	Deerfield	MA-1	Bear River and Deerfield River	None	201478716
Massachusetts	Franklin	Greenfield	MA-1	Bear River and Deerfield River	None	201478716
Massachusetts	Franklin	Shelburne	MA-1	Bear River and Deerfield River	None	201478716
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478716
Massachusetts	Franklin	Greenfield	MA-2	Bear River and Deerfield River	None	201478716
Massachusetts	Franklin	Shelburne	MA-2	Bear River and Deerfield River	None	201478716
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478822
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478711
Massachusetts	Franklin	Hawley	MA-1	Chickley River	None	201478706
Massachusetts	Franklin	Charlemont	MA-1	Chickley River	None	201478706
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478717
Massachusetts	Franklin	Greenfield	MA-2	Bear River and Deerfield River	None	201478717
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478722
Massachusetts	Berkshire	Savoy	MA-1	Cold River	None	201478722
Massachusetts	Franklin	Hawley	MA-1	Chickley River	None	201478890
Massachusetts	Franklin	Charlemont	MA-1	Chickley River	None	201478890
Massachusetts	Franklin	Hawley	MA-1	Cold River	None	201478756
Massachusetts	Franklin	Charlemont	MA-1	Cold River	None	201478756
Massachusetts	Franklin	Savoy	MA-1	Cold River	None	201478756
Massachusetts	Berkshire	Hawley	MA-1	Cold River	None	201478756
Massachusetts	Berkshire	Charlemont	MA-1	Cold River	None	201478756
Massachusetts	Berkshire	Savoy	MA-1	Cold River	None	201478756
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478836
Massachusetts	Franklin	Hawley	MA-1	Cold River	None	201478769
Massachusetts	Franklin	Charlemont	MA-1	Cold River	None	201478769
Massachusetts	Franklin	Deerfield	MA-2	Bear River and Deerfield River	None	201478726
Massachusetts	Berkshire	Florida	MA-1	Cold River	None	201478725
Massachusetts	Berkshire	Savoy	MA-1	Cold River	None	201478725
