unique_id	impassability	delta_scaled	effect_scaled	effect_scaled_16	effect_scaled_18	effect_scaled_20	hydro_rof	struct_rof	geo_rof	max_rof	ave_del	ave_aff_del	max_del	ln_comp_del	int_eco_dis	trans_vuln	cross_prior	bar_type	jurisdiction	nhs	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	Observed_Date	crossing_id	featureid
1736	0.368	0.590855503	0.45933832	0	0	0.475602376	0.046390375	0.2	0.583333333	0.583333333	0.011983987	2.396797469	3.985235345	0.785831158	0.45933832	0.36485018	0.444486943	1	2	0	2.2158	3.142398382	5	3.54	1.994896	133.403755	7/2/2014	xy4267429872676439	201477839
1960	0.814	0.780481632	0.751202026	0	0.778948843	0.778948843	0.449080101	0.8	1	1	0	0	0	0	0.751202026	0	0.57474239	1	2	0	0.6876	1.043013854	1	8.01	0.494967	150.357552	7/10/2014	xy4267459072758422	201477850
1734	0.4	0.689248112	0.608898287	0	0	0.630561303	0.415155686	0.3	0.583333333	0.583333333	0	0	0	0	0.608898287	0	0.465866231	1	2	0	3.4272	4.291333429	8	3.54	1.994896	133.403755	7/2/2014	xy4267465172667687	201477839
1792	0.027	0.056321175	0.035521409	0	0	0.036735536	0.227569724	NA	0.4	0.4	0.00460539	0.605972365	0.616748457	0.729678224	0.035521409	0.364839112	0.288196405	2	1	0	126.0072	164.0075753	137	0.5	42.259546	86.72355	7/8/2014	xy4267466672696433	201477711
1714	0.296	0.561230235	0.546503785	0	0.535112648	0.564919123	0.081717248	0	0.75	0.75	0	0	0	0	0.546503785	0	0.418128387	1	2	0	0.7326	2.437864891	2	17.93	0.463127	325.562828	6/30/2014	xy4267467272647696	201477626
1959	0.645	0.702385884	0.670834722	0	0.69565344	0.69565344	0.847376385	0.8	1	1	0.000363698	0.113655593	0.171310543	0.579666565	0.670834722	0.491195758	0.638524404	1	2	0	0.6759	0.951544949	0	8.01	0.494967	150.357552	7/10/2014	xy4267472372759463	201477850
2318	0.41	0.737773895	0.708169303	0.505630232	0.624326895	0.624326895	0.003360164	NA	NA	0.003360164	0.0000954	0.136224333	0.136224333	0.500559871	0.708169303	0.016890446	0.546125794	1	2	0	3.5802	5.103880507	3	11.64	2.185342	459.110591	NA	xy4267489772995614	201478294
1946	0.012	0.070245553	0.025794246	0	0.027031446	0.027036822	0.317770439	0.3	0.525	0.525	0.007573765	2.912986694	5.991615005	0.758212534	0.025794246	0.695036819	0.538348927	2	2	0	6.3009	9.601105175	13	5.35	4.110856	289.417332	9/22/2014	xy4267493972772413	201477849
2408	0.182	0.828794107	0.834547414	0.809523688	0.865635979	0.865635979	0.390164175	NA	NA	0.390164175	NA	NA	NA	NA	0.834547414	0.781843131	0.837904962	1	NA	NA	12.3426	17.08373007	12	2.18	8.383132	168.408613	NA	xy4267527573035265	201478402
2415	1	0.91807088	0.923265347	0.93214412	0.957765745	0.957765745	0.644744136	NA	NA	0.644744136	NA	NA	NA	NA	0.93214412	0.893613005	0.941080836	1	NA	NA	2.4561	2.101401481	1	4.35	2.083757	167.53959	NA	xy4267528473029480	201478403
2215	1	0.77209262	0.767381358	0.806280792	0.795457543	0.795561118	0.12294542	0	0.5	0.5	0	0	0	0	0.806280792	0	0.616882987	1	2	0	0.8199	1.079184535	0	7.16	1.658924	246.054294	10/9/2014	xy4267543372888684	201478188
1733	0.195744326	0.539655531	0.441556142	0	0	0.457382624	0.675982653	0	0.75	0.75	0.000321199	0.076475915	0.076475915	0.572323585	0.441556142	0.388362433	0.436878237	1	2	0	3.3075	4.095559466	7	3.54	1.994896	133.403755	5/31/2016	xy4267549472669324	201477839
1812	0	0	0	0	0	0	0.877258873	0	0.233333333	0.877258873	0	0	0	0	0	0	0	2	2	0	12.9645	19.28704142	18	4.13	6.731894	285.906049	7/7/2014	xy4267563372749335	201477790
1735	0.191	0.507994776	0.401954212	0	0	0.416446017	0.569027063	0.8	0.583333333	0.8	0.000321199	0.076475915	0.076475915	0.572323585	0.401954212	0.325667609	0.390589714	1	2	0	2.3193	3.319839058	6	3.54	1.994896	133.403755	7/2/2014	xy4267565472675759	201477839
1914	0.014	0.039772918	0.018166968	0	0.015111239	0.01879533	0.092790395	0.7	0.4	0.7	0.001392139	2.320231945	4.374573071	0.658355627	0.018166968	0.141076206	0.112570141	2	2	0	0.3231	0.792778197	1	11.7	0.299646	170.881438	7/7/2014	xy4267565972733523	201477818
1815	0.009	0.11462659	0.065709937	0	0.033599338	0.070496151	0.232260153	0	0.775	0.775	0.001392139	2.320231945	4.374573071	0.658355627	0.065709937	0.37690259	0.305125185	2	2	0	75.5667	84.53254512	51	1.16	31.194736	172.863487	7/7/2014	xy4267568172734603	201477818
1950	0.017	0.107425916	0.036470293	0	0.038368102	0.038368102	0.265398746	0.3	0.5	0.5	0.001078281	1.347851223	2.425517055	0.643726219	0.036470293	0.170844131	0.14001343	2	2	0	2.9214	4.569255757	5	6.01	2.313169	243.883698	9/22/2014	xy4267569272784375	201477874
2200	0.862	0.797254901	0.798339639	0	0.811917053	0.827798925	0.021893338	0	0.75	0.75	0.00034993	1.749647917	1.749647917	0.577236192	0.798339639	0.529696553	0.745896976	1	2	0	0.9099	0.834951295	0	6.78	1.715676	236.947431	10/9/2014	xy4267602472881255	201478181
1856	0.014	0.006278172	0.004028501	0	0.00168274	0.004152867	0.049449967	0	0.316666667	0.316666667	0.0000562	0.051103075	0.051103075	0.469337015	0.004028501	0.102831542	0.079703499	2	0	0	132.9561	175.8491306	142	1.08	44.439704	192.094081	7/8/2014	xy4267607172713377	201477768
1945	0.003	0.000433324	0.0000994	0	0.000106532	0.000106532	0.917937404	NA	0.65	0.917937404	0.001078281	1.347851223	2.425517055	0.643726219	0.0000994	0.590900374	0.452121433	2	2	0	5.8167	9.214709764	12	5.35	4.110856	289.417332	9/22/2014	xy4267609572776361	201477849
2345	0.446	0.804417715	0.800800982	0.809117486	0.830535337	0.830535337	0.527382141	0.3	0.666666667	0.666666667	0.000210249	0.150177607	0.150177607	0.547280327	0.809117486	0.288625871	0.692662259	1	2	0	1.1313	2.173191414	1	6.43	1.20024	187.953158	8/19/2014	xy4267650273046016	201478401
1844	0	0	0	0	0	0	0.433256914	NA	0.75	0.75	0	0	0	0	0	0	0	1	0	0	5.5881	8.794592082	4	3.17	2.752023	140.310422	7/8/2014	xy4267674072720901	201477767
2344	0.88	0.849159595	0.845387815	0.863232623	0.877192866	0.877192866	0.10056087	0.3	0.666666667	0.666666667	0	0	0	0	0.863232623	0	0.66045666	1	2	0	0.7794	1.713033456	0	6.43	1.20024	187.953158	8/19/2014	xy4267697873050452	201478401
1951	0.007	0.008663453	0.002074307	0	0.002450147	0.002450147	0.420745542	0.3	0.4	0.420745542	0.001078281	1.347851223	2.425517055	0.643726219	0.002074307	0.270844937	0.207751655	2	2	0	3.1167	4.884007794	6	6.01	2.313169	243.883698	9/22/2014	xy4267719472781390	201477874
1657	0.37	0.77976234	0.78930636	0.765043208	0.795091356	0.81843459	0.744231055	0	0.833333333	0.833333333	0	0	0	0	0.78930636	0	0.6038959	1	2	0	2.8557	2.272928934	0	4.33	3.288637	209.507951	6/13/2014	xy4267741672587646	201477552
1991	0.742	0.564172819	0.495963635	0.520304033	0.51311849	0.51311849	0.458277147	0.8	0.583333333	0.8	0.0000228	0.07587356	0.190655355	0.415937468	0.520304033	0.190614636	0.44669593	1	2	0	1.179	1.223875085	0	2.07	1.011154	55.537148	9/22/2014	xy4267759772800118	201477890
1780	0.428	0.484146179	0.392418883	0.406372117	0.400760006	0.405524111	0.126895091	0.8	0.75	0.8	0.000889058	4.445290766	4.445290766	0.631528299	0.406372117	0.293209567	0.38569199	1	2	0	0.4068	1.070546584	1	7.51	1.59566	253.113217	6/13/2014	xy4267777472613562	201477687
2152	0.205	0.712780416	0.68241904	0	0.707589416	0.707589416	0.284149262	NA	0.875	0.875	0.037986124	3.916095266	7.268958254	0.853224756	0.68241904	0.748260443	0.746530706	2	2	0	1.8945	2.888283063	2	6.49	1.396423	204.624575	9/10/2014	xy4267794272925213	201478121
1992	0.169	0.38687318	0.279098231	0.263886925	0.287613776	0.287613776	0.633876439	1	0.8125	1	0.0000315	0.104939632	0.104939632	0.435090882	0.279098231	0.344258044	0.334569854	1	0	0	1.6947	2.158518373	1	5.93	1.505887	194.1581	9/22/2014	xy4267796572794117	201477890
1913	0.862	NA	NA	NA	NA	NA	0.632396998	0	0.75	0.75	0.008247628	0.496845046	0.610610429	0.764116222	NA	0.483224805	0.246475888	1	2	0	0.2727	0.519406542	0	11.7	0.299646	170.881438	6/22/2015	xy4267805272733520	201477818
1813	0.009	0.056996224	0.033259676	0	0.035177248	0.036225634	0.794234386	0.3	0.233333333	0.794234386	0.000133959	0.66979319	0.66979319	0.520623075	0.033259676	0.413496748	0.324847399	2	2	0	13.3947	20.04152597	19	4.13	6.731894	285.906049	7/7/2014	xy4267819872741734	201477790
1953	0.549	0.603121193	0.516342563	0	0.534290586	0.534290586	0.822083894	1	0.666666667	1	0.000287475	0.287475357	0.425193205	0.565761782	0.516342563	0.465103649	0.513668591	1	2	0	0.369	0.653272456	0	8.67	0.397986	145.934343	9/22/2014	xy4267822972777765	201477849
1777	0.437	0.742665598	0.710867414	0.742501927	0.73224777	0.737026569	0.408512417	0	0.583333333	0.583333333	0	0	0	0	0.742501927	0	0.568085971	1	2	0	1.4985	0.786391961	0	3.43	1.327449	105.440554	6/13/2014	xy4267930872606135	201477687
1841	0.147	0.48017815	0.441462731	0.462362454	0.456616651	0.457365063	0.484795866	NA	0.5	0.5	0	0	0	0	0.462362454	0	0.35375211	2	NA	NA	5.4261	8.481581958	3	3.17	2.752023	140.310422	7/8/2014	xy4267935272721781	201477767
1908	0.909	0.614127819	0.526416668	0	0.544422059	0.544422059	0.559012931	0	0.75	0.75	0.000287475	0.287475357	0.425193205	0.565761782	0.526416668	0.380874196	0.499895025	1	2	0	1.7361	2.410234365	1	4.46	1.579733	149.565477	9/22/2014	xy4267961672785681	201477814
1905	0.988	0.671130872	0.558799787	0	0.578160184	0.578160184	0.259183003	0	0.625	0.625	0.000287475	0.287475357	0.425193205	0.565761782	0.558799787	0.367546407	0.521272235	1	2	0	1.9566	2.645463859	3	4.46	1.579733	149.565477	9/22/2014	xy4267964272783273	201477814
1907	0.645	0.483719106	0.369350139	0	0.381940306	0.381940306	0.917414569	0	0.75	0.917414569	0.000287475	0.287475357	0.425193205	0.565761782	0.369350139	0.519038101	0.491310699	1	2	0	1.7775	2.503093747	2	4.46	1.579733	149.565477	9/22/2014	xy4267966872784683	201477814
1779	0.308	NA	NA	NA	NA	NA	0.182470448	0.2	0.833333333	0.833333333	0	0	0	0	NA	0	0	1	2	0	0.2187	0.839166856	0	7.51	1.59566	253.113217	5/6/2015	xy4267976572613195	201477687
1674	0.049	0.303902828	0.290794192	0.000630245	0.114465829	0.298685848	0.541929337	0	0.583333333	0.583333333	0	0	0	0	0.290794192	0	0.222485754	2	2	0	5.9868	7.631317754	13	6.63	2.939291	303.277009	7/17/2014	xy4267985772653708	201477659
2305	0.813953678	NA	NA	NA	NA	NA	0.749563377	0.2	0.75	0.75	0.002068151	1.880137519	1.902922147	0.682209428	NA	0.633164194	0.322954669	1	2	0	0.1008	0.296988166	0	20.72	0.167505	226.260509	4/21/2016	xy4267987473013996	201478284
1808	1	0.868153752	0.806703315	0.350811605	0.821481729	0.836169259	0.839822186	0	NA	0.839822186	NA	NA	NA	NA	0.806703315	0.839822186	0.848280825	1	2	0	1.2474	2.27620296	2	8.6	0.922026	220.330492	7/7/2014	xy4268042172739247	201477720
1810	1	0.868153752	0.806703315	0.350811605	0.821481729	0.836169259	0.166809976	0	0.583333333	0.583333333	0.007054203	0.430134315	0.611300709	0.754880037	0.806703315	0.528973191	0.752111519	1	2	0	1.2474	2.268321222	1	8.6	0.922026	220.330492	7/7/2014	xy4268049172739238	201477720
1835	0.027	0.362860065	0.300528527	0	0.132496978	0.311889098	0.743529421	0.1	0.65	0.743529421	0.000410004	0.120589549	0.231532832	0.586748676	0.300528527	0.436264903	0.410429441	2	2	0	59.6709	60.32994928	27	1.5	25.84313	203.455039	7/7/2014	xy4268053772749159	201477743
2309	0.909	NA	NA	NA	NA	NA	0.376045679	0	0.75	0.75	0.002068151	1.880137519	1.902922147	0.682209428	NA	0.316740091	0.161557922	1	2	0	0.027	0.231864138	0	20.21	0.150078	208.896004	6/23/2015	xy4268142173014709	201478284
2104	1	0.92401872	0.914779225	0.891110681	0.948536166	0.948536166	0.192127566	0.1	0.875	0.875	0.00794946	1.006260821	4.957894728	0.76170717	0.914779225	0.598484205	0.852527625	1	2	0	2.7432	3.178443025	2	5.99	1.843908	217.020669	9/10/2014	xy4268168072922260	201478070
1678	0.645	0.629854696	0.596333373	0	0.569024145	0.617202958	0.696187893	0	0.791666667	0.791666667	0	0	0	0	0.596333373	0	0.456252854	1	2	0	0.3528	0.848772725	1	10.92	0.23291	140.611807	4/28/2015	xy4268204572655853	201477571
1834	0.073	0.552956892	0.501381719	0.037258055	0.328647866	0.519711828	0.753812327	0.1	0.525	0.753812327	0	0	0	0	0.501381719	0	0.383605631	2	2	0	59.1408	59.95772137	26	1.51	25.038767	201.598848	7/14/2014	xy4268280472750911	201477743
2341	1	0.901947207	0.903397715	0.918779598	0.936779565	0.936779565	0.299437257	0.4	0.666666667	0.666666667	0.000210249	0.150177607	0.150177607	0.547280327	0.918779598	0.351823067	0.792681735	1	2	0	0.6048	1.396486935	1	7.52	0.984796	199.111115	8/19/2014	xy4268297573047895	201478326
2006	0.581	0.830978545	0.785165869	0	0.814237014	0.814237014	0.627371347	1	0.916666667	1	0.001048522	0.349507494	0.423549488	0.642233234	0.785165869	0.458738024	0.717721047	1	2	0	1.5039	1.62754226	1	4.6	1.335562	141.838626	9/17/2014	xy4268299772845358	201477918
2340	1	0.622950117	0.608775237	0.636470107	0.633375576	0.633375576	0.724573116	0.8	0.75	0.8	0.001112371	1.853950895	2.867288197	0.645470222	0.636470107	0.556040445	0.628769633	1	2	0	0.4185	0.825716087	0	7.52	0.984796	199.111115	8/19/2014	xy4268303473054470	201478326
1904	0.862	0.780176498	0.754485402	0	0.7840157	0.7840157	0.241923009	0.8	0.666666667	0.8	0	0	0	0	0.754485402	0	0.577254491	1	2	0	0.8253	0.768797569	0	4.46	1.579733	149.565477	9/17/2014	xy4268359672801330	201477814
1677	1	NA	NA	NA	NA	NA	0.28980334	0	0.916666667	0.916666667	0.015225129	4.229202397	12.39427903	0.79688731	NA	0.455364177	0.232265166	1	2	0	0.1026	0.192053904	0	10.92	0.23291	140.611807	5/6/2015	xy4268367572660791	201477571
2057	0.363	0.730248354	0.738821082	0	0.766071999	0.766071999	0.55066437	0	1	1	0.00034993	1.749647917	1.749647917	0.577236192	0.738821082	0.500857412	0.693004596	1	2	0	0.8991	0.685862991	0	3.47	0.665088	75.504619	5/14/2015	xy4268385172873076	201477999
2190	0.275	0.705915365	0.684250357	0.55264832	0.545016094	0.545016094	0.977446399	NA	NA	0.977446399	0.001813419	3.626837638	6.007128919	0.67339451	0.684250357	0.658207039	0.691381941	1	2	0	5.3712	6.653524231	2	15.83	3.20244	755.833301	NA	xy4268405972978757	201478160
2320	0.228	0.602564723	0.586561881	0	0.608762111	0.608762111	0.783246943	0	0.75	0.783246943	0	0	0	0	0.586561881	0	0.448776715	1	2	0	1.1142	1.903580248	0	2.94	0.835833	71.715295	5/12/2015	xy4268414972943849	201478296
2002	0.139	0.576686786	0.530888978	0	0.550508809	0.550508809	0.33258989	0	0.875	0.875	0	0	0	0	0.530888978	0	0.406181546	1	2	0	2.268	1.197013154	0	4.12	2.398031	170.227295	9/17/2014	xy4268420972838926	201477919
2105	0.537	0.713874709	0.696593799	0.723500903	0.722243706	0.722243706	0.039688435	0.1	0.75	0.75	0.000804054	1.340090641	1.775377394	0.626438869	0.723500903	0.594947506	0.705279189	1	2	0	2.4129	2.832617052	1	5.99	1.843908	217.020669	10/28/2014	xy4268458172922581	201478070
2119	1	0	0	0	0	0	0.213124501	NA	NA	0.213124501	0	60	60	0.721074693	0	0.397416977	0.304062523	1	0	0	654.0948	680.5484028	361	22.75	205.437305	8700.128897	NA	xy4268552372977541	201478155
1761	0.452	NA	NA	NA	NA	NA	0.766238462	0.8	1	1	0.002088425	1.305265764	1.926734146	0.682845132	NA	0.523222204	0.266877147	1	2	0	0.1908	0.426369936	1	9.02	0.25112	120.601362	4/27/2015	xy4268559772630879	201477686
2311	0.559	0.741482002	0.686549507	0.693855305	0.710838867	0.710838867	0.520074548	0.1	0.666666667	0.666666667	0.002717922	13.58961191	14.98985491	0.690115077	0.693855305	0.492939341	0.656582052	1	2	0	1.1988	1.155170959	0	13.19	1.263019	395.507208	8/26/2014	xy4268578373010362	201478285
1758	0.274	NA	NA	NA	NA	NA	0.228358915	0	NA	0.228358915	NA	NA	NA	NA	NA	0.737204909	0.376022159	1	NA	NA	0.117	0.545451838	0	12.6099997	0.23754268	163.9798678	4/27/2015	xy4268583972625924	201477686
1762	0.345	0.778923344	0.740662942	0	0	0.767869424	0.48506021	0.4	0.75	0.75	0	0	0	0	0.740662942	0	0.566678969	1	2	0	6.2127	10.62516918	10	1.46	3.14697	69.104102	6/16/2014	xy4268602072627820	201477686
1718	1	NA	NA	NA	NA	NA	0.188875994	0	0.75	0.75	0.000131165	0.327913704	0.327913704	0.519394757	NA	0.347992507	0.177498674	1	2	0	0.1845	0.085535723	0	10.52	0.442769	186.770741	4/27/2015	xy4268627072638522	201477642
1760	0.909	NA	NA	NA	NA	NA	0.142686928	0	0.875	0.875	0.000902884	0.167200717	0.168047869	0.633400984	NA	0.452429274	0.230768176	1	2	0	0.1332	0.299703545	0	9.02	0.25112	120.601362	4/27/2015	xy4268640372631574	201477686
2124	0.423	NA	NA	NA	NA	NA	0.514704561	NA	NA	0.514704561	0	0	0	0	NA	0	0	1	0	0	0.2736	1.380281236	0	58.89	0.428808	1028.910543	NA	xy4268692872963191	201478090
2125	0.416	0.870031092	0.817387139	0	0.061789286	0.061789286	0.867052354	NA	NA	0.867052354	NA	NA	NA	NA	0.817387139	0.867052354	0.871839264	1	NA	NA	0.2799	1.438203441	1	0.79	0.465489	14.38091	NA	xy4268742372963373	201478090
2300	0.289	0.787170294	0.76434728	0.775403777	0.792690219	0.792690219	0.663027434	0.8	0.833333333	0.833333333	0.002283469	1.037940541	3.552867118	0.687854823	0.775403777	0.456066618	0.709570805	1	2	0	1.5156	1.957206708	1	3.79	1.380585	118.816127	8/19/2014	xy4268753773048106	201478266
2192	0.995	0.912091701	0.919220946	0.96716947	0.953812592	0.953812592	0.86224787	0.3	0.75	0.86224787	0	0	0	0	0.96716947	0	0.739978426	1	2	0	3.2229	3.434288873	0	8.01	3.778389	415.422946	8/26/2014	xy4268803072998862	201478163
2044	0	0	0	0	0	0	0.547691315	0.1	0.625	0.625	0.0059994	0.779142874	1.318775682	0.745260306	0	0.562256745	0.430180929	2	2	0	2.2059	1.904875183	1	4.7	1.545374	155.89038	10/29/2014	xy4268812872909310	201477974
2298	0.987584877	NA	NA	NA	NA	NA	0.72085631	0.1	0.65	0.72085631	0.0000503	0.083878521	0.083878521	0.462802256	NA	0.333613927	0.170164668	1	2	0	0.1305	0.31721543	0	11.74	0.369894	190.507237	4/21/2016	xy4268855573056766	201478266
1752	0.154	0.470575181	0.431829325	0.178579878	0.298032589	0.446395311	0.225263265	0.4	0.5	0.5	0.000729763	0.073713384	0.073713384	0.620821705	0.431829325	0.288238649	0.403901478	1	2	0	1.1745	1.950140606	0	7.92	1.107917	222.424901	7/14/2014	xy4268873272753236	201477685
2263	0.966	0.94854935	0.931014292	0.956247522	0.965347348	0.965347348	0.19682642	0	0.583333333	0.583333333	0.000119361	0.298402027	0.298402027	0.513822996	0.956247522	0.479281157	0.853854263	1	2	0	1.836	2.601481495	3	4.09	1.59575	137.851148	8/20/2014	xy4268933173046621	201478267
1640	0.921052844	NA	NA	NA	NA	NA	0.590818757	0	0.875	0.875	0.015225129	4.229202397	12.39427903	0.79688731	NA	0.683046266	0.34839775	1	2	0	0.1764	0.393058208	0	14.6	0.203753	175.836537	6/7/2016	xy4268934672662641	201477514
1796	0	0	0	0	0	0	0.32709554	0	0.9	0.9	0	60	60	0.786001445	0	0.762319581	0.583248397	2	2	0	123.03	160.9070065	136	0.48	44.723731	85.647536	7/10/2014	xy4268966272691728	201477711
1722	0.193	0.633184817	0.587060907	0.423329137	0.563886865	0.608095949	0.37244874	0.2	0.666666667	0.666666667	0.010982493	1.339328431	1.424126723	0.780962591	0.587060907	0.704395558	0.68865041	2	2	0	4.4595	3.732057606	0	4.65	2.890799	210.943691	7/14/2014	xy4269056572757338	201477684
2009	0.016	0.051151918	0.025875732	0.017703284	0.026606125	0.026606125	0.238919404	0.1	0.525	0.525	0.006957882	0.903620979	2.689082743	0.753966703	0.025875732	0.269273822	0.212619732	2	2	0	5.6592	5.021585738	3	3.01	3.670953	153.872335	10/24/2014	xy4269057572903713	201477935
1567	0.014	0.012363413	0.005318451	0.001682047	0.00351914	0.005497643	0.414530877	0	0.875	0.875	0.002088425	1.305265764	1.926734146	0.682845132	0.005318451	0.596183888	0.45749486	2	2	0	1.9485	3.692678288	2	3.13	2.951253	143.467064	6/16/2014	xy4269068472628333	201477436
1719	0.009	0.040917001	0.020464043	0.0000406	0.010517371	0.021821144	0.327090214	0	0.4	0.4	0	0	0	0	0.020464043	0	0.015656977	2	2	0	52.3782	52.29917386	23	1.6	25.278123	214.633265	7/14/2014	xy4269080672758374	201477657
1765	0.297448467	NA	NA	NA	NA	NA	0.791368776	0.1	0.833333333	0.833333333	0	0	0	0	NA	0	0	1	2	0	0.1728	0.436369149	1	6.3	3.305322	305.599097	6/13/2016	xy4269154172617660	201477686
1641	0.53	NA	NA	NA	NA	NA	0.478537177	0	0.625	0.625	0.005115635	6.394544072	11.08159262	0.731817024	NA	0.350201653	0.178625481	1	2	0	0.2448	0.70947742	1	14.6	0.203753	175.836537	4/28/2015	xy4269160372660461	201477514
2005	0.641	0.698701778	0.634910463	0	0.65818096	0.65818096	0.817839859	0.2	0.833333333	0.833333333	0.0000552	0.137913845	0.148930767	0.468224524	0.634910463	0.444266019	0.599070262	1	2	0	0.6228	0.548972723	0	4.6	1.335562	141.838626	9/17/2014	xy4269180372848037	201477918
2414	0.427	NA	NA	NA	NA	NA	0.354723885	NA	NA	0.354723885	NA	NA	NA	NA	NA	0.817204646	0.416827196	1	NA	NA	0.0036	0.060073098	0	4.35	2.083757	167.53959	NA	xy4269180673030402	201478403
2122	0.5	0.669836067	0.632808418	0.527702804	0.520415082	0.520415082	0.814268056	0	0.875	0.875	0.000611993	2.039976784	2.233819554	0.610205857	0.632808418	0.523033592	0.617550271	1	2	0	1.9224	1.217959656	0	19.48	1.646197	666.859732	8/26/2014	xy4269184172975268	201478085
2153	0.96	0.76252369	0.743817737	0	0.770653234	0.770653234	0.988412316	0	0.5	0.988412316	0.00017772	0.296200071	0.296200071	0.537344696	0.743817737	0.531118115	0.704544979	1	2	0	0.8298	1.094670283	1	6.49	1.396423	204.624575	10/20/2014	xy4269220472931733	201478121
1848	0.862	NA	NA	NA	NA	NA	0.562219026	0	0.791666667	0.791666667	0	0	0	0	NA	0	0	1	0	0	0.1395	0.259001984	0	12.76	0.300552	186.644527	5/11/2015	xy4269240072723460	201477767
1983	0.011	0.001387669	0.000586042	0.00068085	0.000708183	0.000708183	0.82699366	0.5	0.5	0.82699366	0	0	0	0	0.00068085	0	0.000520916	2	2	0	12.7944	16.95615041	15	6.36	7.943263	478.256871	10/29/2014	xy4269276672899228	201477936
2176	1	0.790694208	0.795196163	0.835947014	0.824402354	0.824402354	0.269514995	1	0.875	1	0	0	0	0	0.835947014	0	0.639580523	1	2	0	0.6957	0.45662514	0	17.39	1.192495	506.678479	8/26/2014	xy4269297872993619	201478144
2151	0.511	0.578194574	0.558678551	0	0.57868702	0.57868702	0.096657659	0	0.75	0.75	0.0000579	0.144679518	0.144679518	0.471053845	0.558678551	0.41328458	0.53284419	1	2	0	0.7722	0.920870455	0	6.49	1.396423	204.624575	10/20/2014	xy4269357272932437	201478121
1764	0.208	NA	NA	NA	NA	NA	0.369167917	0.8	0.833333333	0.833333333	0	0	0	0	NA	0	0	1	0	0	0.108	0.165860469	0	6.3	3.305322	305.599097	4/24/2015	xy4269359972616066	201477686
1807	1	NA	NA	NA	NA	NA	0.084790596	0	0.666666667	0.666666667	0.001606788	0.945169286	0.997406492	0.667417961	NA	0.309872625	0.15805507	1	2	0	0.288	0.682519204	0	8.6	0.922026	220.330492	5/11/2015	xy4269379372740857	201477720
2265	0.472	0.693235088	0.653572223	0.681267301	0.677644512	0.677644512	0.061925583	0.3	0.916666667	0.916666667	0.00063105	0.063104965	0.063104965	0.612232891	0.681267301	0.610114071	0.676834352	1	1	14	1.6803	1.990293028	2	4.09	1.59575	137.851148	8/20/2014	xy4269394173049844	201478231
1798	0.402	NA	NA	NA	NA	NA	0.111642122	0	0.666666667	0.666666667	0.0000757	0.011465198	0.011465198	0.486897803	NA	0.2597555	0.132492097	1	2	0	0.2889	0.952682427	0	12.4	0.329369	189.874838	7/10/2014	xy4269400372694013	201477711
1646	0.645	NA	NA	NA	NA	NA	0.486283625	1	0.75	1	0	60	60	0.721074693	NA	0.600908833	0.306502349	1	2	0	0.252	0.721403587	0	11.22	0.309022	166.414907	6/17/2014	xy4269434072651069	201477514
1976	0.077	0.544257681	0.488065371	0.511391656	0.504993834	0.504993834	0.803871458	NA	0.9	0.9	0	0	0	0	0.511391656	0	0.391264204	1	2	0	11.0061	16.06250371	13	0.96	7.112182	68.3089	5/11/2015	xy4269471772896375	201477884
2266	0.189	0.546500687	0.49909821	0.521785205	0.517652059	0.517652059	0.34261266	0.8	0.583333333	0.8	0	0	0	0	0.521785205	0	0.399216277	1	2	0	1.6587	1.876700727	1	4.09	1.59575	137.851148	8/20/2014	xy4269478673050571	201478231
1618	0.814	0.762074266	0.770213407	0	0.708770855	0.796444644	0.220834778	0	0.75	0.75	0	0	0	0	0.770213407	0	0.58928794	1	2	0	2.6055	4.141690056	2	9.19	1.357299	285.665561	6/20/2014	xy4269479872662021	201477514
1613	0.480325741	NA	NA	NA	NA	NA	0.714026436	0.8	0.65	0.8	0.015225129	4.229202397	12.39427903	0.79688731	NA	0.694435546	0.354207019	1	2	0	0.2853	1.37836033	0	9.33	0.202806	112.105461	6/7/2016	xy4269493572665190	201477459
2269	0.579	0.933131524	0.938165789	0.957486571	0.972804768	0.972804768	0.446269189	0	0.75	0.75	0.004891906	0.465895836	0.472929855	0.733252617	0.957486571	0.497564276	0.859465042	1	1	14	4.0095	3.083866733	1	3.52	3.638673	179.15082	8/20/2014	xy4269494873042266	201478232
1614	0.745	NA	NA	NA	NA	NA	0.790864283	0	0.75	0.790864283	0.005115635	6.394544072	11.08159262	0.731817024	NA	0.578767946	0.295209066	1	2	0	0.2979	1.536021425	1	9.33	0.202806	112.105461	4/28/2015	xy4269583272663833	201477459
1610	0.88	0.762745631	0.759425198	0	0.715640692	0.786308064	0.169994285	1	1	1	0.015225129	4.229202397	12.39427903	0.79688731	0.759425198	0.597665483	0.73345793	1	2	0	1.2726	2.897352574	0	9.67	0.724779	219.651368	7/9/2014	xy4269626372665796	201477456
1611	0.408	0.585974311	0.56932012	0	0.527691694	0.588850658	0.656464036	1	0.6875	1	0.005115635	6.394544072	11.08159262	0.731817024	0.56932012	0.669173588	0.657177713	2	2	0	1.2888	3.039512222	1	9.67	0.724779	219.651368	7/9/2014	xy4269629372664056	201477456
