state	county	town	dot_district	huc12_name	featureid
Vermont	Bennington	Searsburg	1	Sherman Dam and Deerfield River	201476217
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476217
Vermont	Windham	Wilmington	1	North Branch Deerfield River	201476211
Vermont	Bennington	Woodford	1	Headwaters Deerfield River	201476205
Vermont	Bennington	Searsburg	1	Headwaters Deerfield River	201476205
Vermont	Windham	Wilmington	1	North Branch Deerfield River	201476171
Vermont	Windham	Wilmington	1	Upper Green River	201476197
Vermont	Windham	Marlboro	1	Upper Green River	201476197
Vermont	Windham	Wilmington	2	Upper Green River	201476197
Vermont	Windham	Marlboro	2	Upper Green River	201476197
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476315
Vermont	Windham	Marlboro	2	Upper Green River	201476231
Vermont	Windham	Halifax	2	Upper Green River	201476231
Vermont	Windham	Marlboro	2	Upper Green River	201476302
Vermont	Windham	Halifax	2	Upper Green River	201476302
Vermont	Windham	Guilford	2	Upper Green River	201476357
Vermont	Windham	Marlboro	2	Upper Green River	201476241
Vermont	Windham	Halifax	2	Upper Green River	201476241
Vermont	Windham	Guilford	2	Upper Green River	201476241
Vermont	Bennington	Searsburg	1	Sherman Dam and Deerfield River	201476265
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476265
Vermont	Bennington	Searsburg	1	Sherman Dam and Deerfield River	201476349
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476349
Vermont	Windham	Halifax	2	Upper Green River	201476348
Vermont	Windham	Wilmington	1	East Branch North River	201476405
Vermont	Windham	Marlboro	1	East Branch North River	201476405
Vermont	Windham	Whitingham	1	East Branch North River	201476405
Vermont	Windham	Halifax	1	East Branch North River	201476405
Vermont	Windham	Wilmington	2	East Branch North River	201476405
Vermont	Windham	Marlboro	2	East Branch North River	201476405
Vermont	Windham	Whitingham	2	East Branch North River	201476405
Vermont	Windham	Halifax	2	East Branch North River	201476405
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476384
Vermont	Bennington	Searsburg	1	West Branch Deerfield River	201476384
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476311
Vermont	Windham	Halifax	2	Upper Green River	201476332
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476312
Vermont	Windham	Wilmington	1	East Branch North River	201476404
Vermont	Windham	Whitingham	1	East Branch North River	201476404
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476408
Vermont	Windham	Marlboro	2	East Branch North River	201476427
Vermont	Windham	Halifax	2	East Branch North River	201476427
Vermont	Windham	Halifax	2	Upper Green River	201476307
Vermont	Windham	Halifax	2	Upper Green River	201476321
Vermont	Windham	Halifax	2	Upper Green River	201476305
Vermont	Windham	Halifax	2	Upper Green River	201476337
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476385
Vermont	Bennington	Searsburg	1	West Branch Deerfield River	201476385
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476385
Vermont	Bennington	Searsburg	1	West Branch Deerfield River	201476388
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476388
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476390
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476378
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476319
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201476319
Vermont	Bennington	Wilmington	1	Sherman Dam and Deerfield River	201476319
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476319
Vermont	Windham	Wilmington	1	East Branch North River	201476433
Vermont	Windham	Whitingham	1	East Branch North River	201476433
Vermont	Windham	Halifax	2	Upper Green River	201476326
Vermont	Windham	Halifax	2	Upper Green River	201476392
Vermont	Bennington	Searsburg	1	West Branch Deerfield River	201476389
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476389
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476416
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201476416
Vermont	Bennington	Wilmington	1	Sherman Dam and Deerfield River	201476416
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476416
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476391
Vermont	Windham	Halifax	2	Upper Green River	201476393
Vermont	Windham	Halifax	2	Upper Green River	201476356
Vermont	Windham	Halifax	2	Upper Green River	201476373
Vermont	Windham	Guilford	2	Upper Green River	201476373
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476400
Vermont	Windham	Guilford	2	Upper Green River	201476374
Vermont	Windham	Halifax	2	Upper Green River	201476386
Vermont	Windham	Marlboro	2	East Branch North River	201476426
Vermont	Windham	Halifax	2	East Branch North River	201476426
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476414
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201476414
Vermont	Bennington	Wilmington	1	Sherman Dam and Deerfield River	201476414
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476414
Vermont	Windham	Halifax	2	Upper Green River	201476387
Vermont	Windham	Guilford	2	Upper Green River	201476387
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476442
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476442
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476379
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476379
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476420
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476420
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476686
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476406
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476440
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476451
Vermont	Bennington	Searsburg	1	West Branch Deerfield River	201476451
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476451
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476423
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476407
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476407
Vermont	Windham	Whitingham	1	East Branch North River	201476424
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476521
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476521
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476441
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476441
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476498
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201476498
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476498
Vermont	Bennington	Wilmington	1	Sherman Dam and Deerfield River	201476498
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476498
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201476498
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476415
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476514
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476450
Vermont	Bennington	Searsburg	1	West Branch Deerfield River	201476450
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476450
Vermont	Windham	Whitingham	1	East Branch North River	201476589
Vermont	Windham	Halifax	1	East Branch North River	201476589
Vermont	Windham	Whitingham	2	East Branch North River	201476589
Vermont	Windham	Halifax	2	East Branch North River	201476589
Vermont	Windham	Whitingham	1	East Branch North River	201476443
Vermont	Windham	Halifax	1	East Branch North River	201476443
Vermont	Windham	Whitingham	2	East Branch North River	201476443
Vermont	Windham	Halifax	2	East Branch North River	201476443
Vermont	Windham	Wilmington	1	East Branch North River	201476432
Vermont	Windham	Whitingham	1	East Branch North River	201476432
Vermont	Windham	Halifax	2	East Branch North River	201476529
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476462
Vermont	Windham	Whitingham	1	East Branch North River	201476564
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476461
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476461
Vermont	Windham	Halifax	2	East Branch North River	201476528
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476446
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476513
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476485
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476637
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476637
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476526
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476520
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476520
Vermont	Windham	Halifax	2	Upper Green River	201476645
Vermont	Windham	Guilford	2	Upper Green River	201476645
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476578
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476555
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476555
Vermont	Windham	Halifax	2	East Branch North River	201476612
Vermont	Windham	Halifax	2	East Branch North River	201476543
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476622
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476640
Vermont	Windham	Whitingham	1	East Branch North River	201476565
Vermont	Windham	Halifax	2	East Branch North River	201476605
Vermont	Windham	Halifax	2	Upper Green River	201476550
Vermont	Windham	Halifax	2	East Branch North River	201476606
Vermont	Windham	Halifax	2	Upper Green River	201476579
Vermont	Windham	Guilford	2	Upper Green River	201476653
Vermont	Windham	Halifax	2	East Branch North River	201476626
Vermont	Windham	Wilmington	1	Sherman Dam and Deerfield River	201476593
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201476593
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476593
Vermont	Bennington	Wilmington	1	Sherman Dam and Deerfield River	201476593
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476593
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201476593
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476662
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476663
Vermont	Windham	Whitingham	1	East Branch North River	201476700
Vermont	Windham	Whitingham	1	East Branch North River	201476588
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476661
Vermont	Bennington	Stamford	1	West Branch Deerfield River	201476661
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476603
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476619
Vermont	Windham	Whitingham	1	East Branch North River	201476701
Vermont	Windham	Whitingham	1	East Branch North River	201476886
Vermont	Windham	Halifax	1	East Branch North River	201476886
Vermont	Windham	Whitingham	2	East Branch North River	201476886
Vermont	Windham	Halifax	2	East Branch North River	201476886
Vermont	Windham	Guilford	2	Upper Green River	201476652
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476744
Vermont	Bennington	Stamford	1	West Branch Deerfield River	201476744
Vermont	Windham	Halifax	2	East Branch North River	201476613
Vermont	Windham	Halifax	2	East Branch North River	201476762
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476687
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476641
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476625
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476636
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476753
Vermont	Bennington	Stamford	1	West Branch Deerfield River	201476753
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476805
Vermont	Windham	Halifax	2	Upper Green River	201476683
Vermont	Windham	Guilford	2	Upper Green River	201476683
Vermont	Windham	Guilford	2	Upper Green River	201476810
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476779
Vermont	Windham	Halifax	2	East Branch North River	201476917
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476727
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476726
Vermont	Windham	Whitingham	1	East Branch North River	201476736
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201476778
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476778
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476778
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201476778
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476733
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476732
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476732
Vermont	Bennington	Stamford	1	West Branch Deerfield River	201476732
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476782
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476782
Vermont	Bennington	Stamford	1	West Branch Deerfield River	201476782
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476804
Vermont	Windham	Whitingham	1	East Branch North River	201476768
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476743
Vermont	Windham	Whitingham	1	East Branch North River	201476769
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476741
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476852
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476859
Vermont	Windham	Halifax	2	East Branch North River	201477005
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476781
Vermont	Bennington	Stamford	1	West Branch Deerfield River	201476781
Vermont	Bennington	Woodford	1	West Branch Deerfield River	201476890
Vermont	Bennington	Stamford	1	West Branch Deerfield River	201476890
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476880
Vermont	Windham	Halifax	2	East Branch North River	201476763
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476892
Vermont	Windham	Halifax	2	East Branch North River	201476916
Vermont	Windham	Whitingham	1	East Branch North River	201476819
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476910
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476861
Vermont	Windham	Halifax	2	Upper Green River	201476841
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476909
Vermont	Windham	Halifax	2	East Branch North River	201477101
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476879
Vermont	Windham	Halifax	2	Upper Green River	201476813
Vermont	Windham	Guilford	2	Upper Green River	201476813
Vermont	Windham	Guilford	2	Upper Green River	201477015
Vermont	Windham	Whitingham	1	East Branch North River	201476816
Vermont	Windham	Whitingham	1	East Branch North River	201476885
Vermont	Windham	Halifax	1	East Branch North River	201476885
Vermont	Windham	Whitingham	2	East Branch North River	201476885
Vermont	Windham	Halifax	2	East Branch North River	201476885
Vermont	Windham	Whitingham	1	East Branch North River	201476871
Vermont	Windham	Halifax	2	Upper Green River	201476847
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476860
Vermont	Windham	Halifax	2	Upper Green River	201476932
Vermont	Windham	Guilford	2	Upper Green River	201476932
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476891
Vermont	Windham	Halifax	2	East Branch North River	201476901
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201476962
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476962
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476962
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201476962
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476938
Vermont	Windham	Whitingham	1	East Branch North River	201476874
Vermont	Windham	Whitingham	1	East Branch North River	201477013
Vermont	Windham	Halifax	2	East Branch North River	201476900
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476954
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476905
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476941
Vermont	Windham	Halifax	2	East Branch North River	201477130
Vermont	Windham	Guilford	2	Upper Green River	201476933
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477038
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477146
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476942
Vermont	Windham	Halifax	2	East Branch North River	201476985
Vermont	Windham	Halifax	2	Upper Green River	201477014
Vermont	Windham	Guilford	2	Upper Green River	201477014
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476964
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476953
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476997
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476995
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201476991
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476991
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476991
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201476991
Vermont	Windham	Whitingham	1	East Branch North River	201476974
Vermont	Windham	Halifax	1	East Branch North River	201476974
Vermont	Windham	Whitingham	2	East Branch North River	201476974
Vermont	Windham	Halifax	2	East Branch North River	201476974
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477003
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201476992
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201476992
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201476992
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201476992
Vermont	Windham	Halifax	2	East Branch North River	201477034
Vermont	Windham	Halifax	2	East Branch North River	201477070
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201476996
Massachusetts	Franklin	Guilford	2	Lower Green River	201477108
Massachusetts	Franklin	Leyden	2	Lower Green River	201477108
Massachusetts	Windham	Guilford	2	Lower Green River	201477108
Massachusetts	Windham	Leyden	2	Lower Green River	201477108
Vermont	Franklin	Guilford	2	Lower Green River	201477108
Vermont	Franklin	Leyden	2	Lower Green River	201477108
Vermont	Windham	Guilford	2	Lower Green River	201477108
Vermont	Windham	Leyden	2	Lower Green River	201477108
Massachusetts	Franklin	Guilford	2	Lower Green River	201477107
Massachusetts	Franklin	Leyden	2	Lower Green River	201477107
Massachusetts	Windham	Guilford	2	Lower Green River	201477107
Massachusetts	Windham	Leyden	2	Lower Green River	201477107
Vermont	Franklin	Guilford	2	Lower Green River	201477107
Vermont	Franklin	Leyden	2	Lower Green River	201477107
Vermont	Windham	Guilford	2	Lower Green River	201477107
Vermont	Windham	Leyden	2	Lower Green River	201477107
Vermont	Windham	Halifax	2	East Branch North River	201477023
Vermont	Windham	Halifax	2	East Branch North River	201477004
Massachusetts	Franklin	Halifax	1	East Branch North River	201477182
Massachusetts	Franklin	Colrain	1	East Branch North River	201477182
Massachusetts	Windham	Halifax	1	East Branch North River	201477182
Massachusetts	Windham	Colrain	1	East Branch North River	201477182
Vermont	Franklin	Halifax	2	East Branch North River	201477182
Vermont	Franklin	Colrain	2	East Branch North River	201477182
Vermont	Windham	Halifax	2	East Branch North River	201477182
Vermont	Windham	Colrain	2	East Branch North River	201477182
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201477201
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477201
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477201
Vermont	Bennington	Whitingham	1	Sherman Dam and Deerfield River	201477201
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477037
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477009
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477092
Vermont	Windham	Halifax	2	East Branch North River	201477033
Vermont	Windham	Whitingham	1	East Branch North River	201477069
Vermont	Windham	Halifax	1	East Branch North River	201477069
Vermont	Windham	Whitingham	2	East Branch North River	201477069
Vermont	Windham	Halifax	2	East Branch North River	201477069
Massachusetts	Franklin	Guilford	1	Upper Green River	201477171
Massachusetts	Franklin	Colrain	1	Upper Green River	201477171
Massachusetts	Franklin	Leyden	1	Upper Green River	201477171
Massachusetts	Windham	Guilford	1	Upper Green River	201477171
Massachusetts	Windham	Colrain	1	Upper Green River	201477171
Massachusetts	Windham	Leyden	1	Upper Green River	201477171
Massachusetts	Franklin	Guilford	2	Upper Green River	201477171
Massachusetts	Franklin	Colrain	2	Upper Green River	201477171
Massachusetts	Franklin	Leyden	2	Upper Green River	201477171
Massachusetts	Windham	Guilford	2	Upper Green River	201477171
Massachusetts	Windham	Colrain	2	Upper Green River	201477171
Massachusetts	Windham	Leyden	2	Upper Green River	201477171
Vermont	Franklin	Guilford	2	Upper Green River	201477171
Vermont	Franklin	Colrain	2	Upper Green River	201477171
Vermont	Franklin	Leyden	2	Upper Green River	201477171
Vermont	Windham	Guilford	2	Upper Green River	201477171
Vermont	Windham	Colrain	2	Upper Green River	201477171
Vermont	Windham	Leyden	2	Upper Green River	201477171
Massachusetts	Franklin	Halifax	1	East Branch North River	201477149
Massachusetts	Franklin	Colrain	1	East Branch North River	201477149
Massachusetts	Windham	Halifax	1	East Branch North River	201477149
Massachusetts	Windham	Colrain	1	East Branch North River	201477149
Vermont	Franklin	Halifax	2	East Branch North River	201477149
Vermont	Franklin	Colrain	2	East Branch North River	201477149
Vermont	Windham	Halifax	2	East Branch North River	201477149
Vermont	Windham	Colrain	2	East Branch North River	201477149
Vermont	Windham	Halifax	2	East Branch North River	201477106
Vermont	Windham	Whitingham	1	East Branch North River	201477173
Vermont	Windham	Halifax	1	East Branch North River	201477173
Vermont	Windham	Whitingham	2	East Branch North River	201477173
Vermont	Windham	Halifax	2	East Branch North River	201477173
Vermont	Windham	Halifax	2	East Branch North River	201477039
Massachusetts	Franklin	Halifax	1	East Branch North River	201477185
Massachusetts	Franklin	Colrain	1	East Branch North River	201477185
Massachusetts	Windham	Halifax	1	East Branch North River	201477185
Massachusetts	Windham	Colrain	1	East Branch North River	201477185
Vermont	Franklin	Halifax	2	East Branch North River	201477185
Vermont	Franklin	Colrain	2	East Branch North River	201477185
Vermont	Windham	Halifax	2	East Branch North River	201477185
Vermont	Windham	Colrain	2	East Branch North River	201477185
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477131
Vermont	Windham	Halifax	2	Upper Green River	201477071
Vermont	Windham	Guilford	2	Upper Green River	201477071
Vermont	Windham	Whitingham	1	East Branch North River	201477081
Massachusetts	Franklin	Halifax	1	Upper Green River	201477093
Massachusetts	Franklin	Guilford	1	Upper Green River	201477093
Massachusetts	Franklin	Colrain	1	Upper Green River	201477093
Massachusetts	Windham	Halifax	1	Upper Green River	201477093
Massachusetts	Windham	Guilford	1	Upper Green River	201477093
Massachusetts	Windham	Colrain	1	Upper Green River	201477093
Vermont	Franklin	Halifax	2	Upper Green River	201477093
Vermont	Franklin	Guilford	2	Upper Green River	201477093
Vermont	Franklin	Colrain	2	Upper Green River	201477093
Vermont	Windham	Halifax	2	Upper Green River	201477093
Vermont	Windham	Guilford	2	Upper Green River	201477093
Vermont	Windham	Colrain	2	Upper Green River	201477093
Massachusetts	Franklin	Halifax	1	Upper Green River	201477151
Massachusetts	Franklin	Guilford	1	Upper Green River	201477151
Massachusetts	Franklin	Colrain	1	Upper Green River	201477151
Massachusetts	Windham	Halifax	1	Upper Green River	201477151
Massachusetts	Windham	Guilford	1	Upper Green River	201477151
Massachusetts	Windham	Colrain	1	Upper Green River	201477151
Vermont	Franklin	Halifax	2	Upper Green River	201477151
Vermont	Franklin	Guilford	2	Upper Green River	201477151
Vermont	Franklin	Colrain	2	Upper Green River	201477151
Vermont	Windham	Halifax	2	Upper Green River	201477151
Vermont	Windham	Guilford	2	Upper Green River	201477151
Vermont	Windham	Colrain	2	Upper Green River	201477151
Vermont	Windham	Whitingham	1	East Branch North River	201477099
Vermont	Windham	Halifax	1	East Branch North River	201477099
Vermont	Windham	Whitingham	2	East Branch North River	201477099
Vermont	Windham	Halifax	2	East Branch North River	201477099
Vermont	Windham	Halifax	2	East Branch North River	201477111
Vermont	Windham	Whitingham	1	East Branch North River	201477224
Vermont	Windham	Halifax	2	East Branch North River	201477118
Massachusetts	Franklin	Halifax	1	East Branch North River	201477194
Massachusetts	Franklin	Colrain	1	East Branch North River	201477194
Massachusetts	Windham	Halifax	1	East Branch North River	201477194
Massachusetts	Windham	Colrain	1	East Branch North River	201477194
Vermont	Franklin	Halifax	2	East Branch North River	201477194
Vermont	Franklin	Colrain	2	East Branch North River	201477194
Vermont	Windham	Halifax	2	East Branch North River	201477194
Vermont	Windham	Colrain	2	East Branch North River	201477194
Massachusetts	Franklin	Leyden	2	Lower Green River	201477142
Vermont	Windham	Halifax	2	East Branch North River	201477129
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477196
Massachusetts	Franklin	Halifax	1	East Branch North River	201477126
Massachusetts	Franklin	Colrain	1	East Branch North River	201477126
Massachusetts	Windham	Halifax	1	East Branch North River	201477126
Massachusetts	Windham	Colrain	1	East Branch North River	201477126
Vermont	Franklin	Halifax	2	East Branch North River	201477126
Vermont	Franklin	Colrain	2	East Branch North River	201477126
Vermont	Windham	Halifax	2	East Branch North River	201477126
Vermont	Windham	Colrain	2	East Branch North River	201477126
Massachusetts	Franklin	Halifax	1	East Branch North River	201477181
Massachusetts	Franklin	Colrain	1	East Branch North River	201477181
Massachusetts	Windham	Halifax	1	East Branch North River	201477181
Massachusetts	Windham	Colrain	1	East Branch North River	201477181
Vermont	Franklin	Halifax	2	East Branch North River	201477181
Vermont	Franklin	Colrain	2	East Branch North River	201477181
Vermont	Windham	Halifax	2	East Branch North River	201477181
Vermont	Windham	Colrain	2	East Branch North River	201477181
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477216
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477148
Massachusetts	Franklin	Leyden	2	Lower Green River	201477143
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477197
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477193
Massachusetts	Franklin	Leyden	2	Lower Green River	201477270
Vermont	Bennington	Readsboro	1	West Branch Deerfield River	201477169
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477232
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477227
Massachusetts	Franklin	Colrain	1	Upper Green River	201477170
Massachusetts	Franklin	Halifax	1	Upper Green River	201477174
Massachusetts	Franklin	Colrain	1	Upper Green River	201477174
Massachusetts	Windham	Halifax	1	Upper Green River	201477174
Massachusetts	Windham	Colrain	1	Upper Green River	201477174
Vermont	Franklin	Halifax	2	Upper Green River	201477174
Vermont	Franklin	Colrain	2	Upper Green River	201477174
Vermont	Windham	Halifax	2	Upper Green River	201477174
Vermont	Windham	Colrain	2	Upper Green River	201477174
Massachusetts	Franklin	Halifax	1	East Branch North River	201477209
Massachusetts	Franklin	Colrain	1	East Branch North River	201477209
Massachusetts	Windham	Halifax	1	East Branch North River	201477209
Massachusetts	Windham	Colrain	1	East Branch North River	201477209
Vermont	Franklin	Halifax	2	East Branch North River	201477209
Vermont	Franklin	Colrain	2	East Branch North River	201477209
Vermont	Windham	Halifax	2	East Branch North River	201477209
Vermont	Windham	Colrain	2	East Branch North River	201477209
Vermont	Windham	Whitingham	1	Taylor Brook and North River	201477306
Massachusetts	Franklin	Colrain	1	Upper Green River	201477269
Massachusetts	Franklin	Leyden	1	Upper Green River	201477269
Massachusetts	Franklin	Colrain	2	Upper Green River	201477269
Massachusetts	Franklin	Leyden	2	Upper Green River	201477269
Vermont	Windham	Readsboro	1	Sherman Dam and Deerfield River	201477206
Vermont	Windham	Whitingham	1	Sherman Dam and Deerfield River	201477206
Vermont	Bennington	Readsboro	1	Sherman Dam and Deerfield River	201477206
