unique_id	cross_prior	eco_dis	trans_vuln	max_rof	int_del	impass	deltaln	effectln	effln16Cur	effln18Cur	effln20Cur	effln22Cur	effln16Fut	effln18Fut	effln20Fut	effln22Fut	anad_rest	struct_rof	geo_rof	hydCurAll	hydCurStat	hydCurPhys	hydMCAll	hydMCPhys	ave_del	aff_del	max_del	bar_type	drain_tot	drain_bar	strkm_tot	strkm_bar	upstr_bars	slope_perc	Q2_m3_s	w_W_m2_ST	obs_date	jurisdiction	nhs	crossing_id	featureid
3070	0	NA	0	1	0	0.179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.985	0.982	0.986	0.991748294	0.992	0	0	0	1	0.2511	0.0468	0.577019799	0.195285042	2	10.08	0.428147	175.979347	8/7/2014	2	0	xy4253333672602482	201479081
3072	0.273479088	NA	0.48978795	0.947	0.517199525	0.988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.38	0.947	0.936	0.956	0.980972116	0.983	0.000126371	0.052654567	0.052654567	1	0.0603	0.0603	0.071178594	0.071178594	0	5.25	0.08138	39.959748	6/10/2015	2	0	xy4253339572598737	201479081
3074	0.641597275	0.661496152	0.313651528	0.625	0.501842445	0.814	0.728505489	0.661496152	0.636363636	0.685575123	0.685575123	0.685575123	0.777777778	0.636363636	0.685575123	0.685575123	0.429408291	0	0.63	0.004	0.213	0	0.148079768	0	0.0000975	0.48757188	0.927042415	1	5.0229	1.6308	5.421650798	2.096960001	3	4.81	3.303552	233.260012	9/5/2014	2	0	xy4257663072855510	201479241
3076	0.812849749	0.855511088	0.345016681	0.6875	0.501842445	0.988	0.88350625	0.855511088	0	0.887286081	0.887286081	0.887286081	0	0	0.887286081	0.887286081	NA	0	0.69	0	0	0	2.23E-08	0	0.0000975	0.48757188	0.927042415	1	1.7271	1.6857	2.749054758	2.696276245	1	7.36	1.352925	228.412205	9/5/2014	2	0	xy4257855972851418	201479088
3078	0	NA	0	0.82	0	0.814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.71	0.82	0.972	0	0.951566642	0	0	0	0	1	0.0414	0.0414	0.052778513	0.052778513	0	10.09	0.299722	147.385672	5/26/2015	2	0	xy4258768972871307	201479088
3083	0.804448648	0.791671009	0.50644498	0.583333333	0.868191394	0.384	0.783735461	0.791671009	0.636363636	0.820946759	0.820947834	0.820947834	0	0.636363636	0.820946759	0.820947834	NA	0	0.58	0.508	0.861	0.012	0.845948381	0.179	0.049774225	6.07002741	9.839780715	1	1.6101	1.6101	2.989057019	2.989057019	0	10.35	21.276033	1273.767962	9/10/2014	2	0	xy4259349372935301	201479097
3086	0	0	0	0.316666667	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.32	0	0	0	4.08E-06	0	0	0	0	2	44.3979	6.2001	56.44824808	10.30785123	42	1.84	18.520818	211.277155	9/10/2014	2	0	xy4259507472932537	201479098
3088	0.879281092	0.908478276	0.424065825	0.666666667	0.636098738	0.814	0.903699609	0.908478276	0	0.906234532	0.941696227	0.941696227	0	0	0.906234532	0.941696227	NA	0.3	0.67	0.362	0.634	0.094	0.829426611	0.609	0.000945043	0.11250509	0.11250509	1	0.5319	0.5319	1.193134387	1.193134387	0	23.24	0.3915	387.97783	9/10/2014	2	0	xy4260966872929601	201479098
3092	0.556888706	0.570983195	0.281772418	0.939	0.300077123	0.139	0.626764938	0.570983195	0.454545455	0.544616756	0.591927758	0.591927758	0	0.454545455	0.544616756	0.591927758	0.119288192	0	0.28	0.939	0.955	0.91	0.978275743	0.972	0.00000319	0.031875454	0.031875454	1	2.9097	0.2034	6.519138272	1.075126172	13	0.27	1.60842	9.136253	6/20/2016	2	0	xy4252684872609213	201479249
3093	0.553578116	0.52076994	0.420553969	0.978	0.430014283	0.257	0.569157973	0.52076994	0.454545455	0.530975315	0.53486751	0.53486751	0	0.454545455	0.530975315	0.53486751	0.120172493	0	0.75	0.978	0.982	0.972	0.98929909	0.987	0.0000289	0.288905919	0.288905919	1	3.2211	0.3114	7.446743783	0.927605511	14	0.27	1.60842	9.136253	8/7/2014	2	0	xy4253223672611187	201479249
3094	0.765120759	0.603323885	0.712421797	0.988	0.721074693	0.378	0.647772848	0.603323885	0.545454545	0.597793584	0.598538643	0.598538643	0	0.545454545	0.597793584	0.598538643	0.221861671	0	0.5	0.988	0.99	0.986	0.992891267	0.992	0	60	60	1	3.4749	0.2538	7.889317928	0.442574145	15	0.27	1.60842	9.136253	8/7/2014	2	0	xy4253563472610786	201479249
3096	0.203281939	NA	0.364068217	0.8	0.455085271	0.349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.44	0	0.022	0	0.003721843	0	0.0000442	0.088328182	0.088328182	1	0.2736	0.2736	0.24294236	0.24294236	0	6.96	0.404499	118.106156	5/21/2015	2	0	xy4261039873050621	201479114
3098	0.203281939	NA	0.364068217	0.8	0.455085271	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.63	0	0.006	0	0.000206489	0	0.0000442	0.088328182	0.088328182	1	0.0432	0.0432	0.026972465	0.026972465	0	8.08	0.331518	124.127966	5/21/2015	2	0	xy4261690373054096	201479114
3101	0.332175391	0	0.396606811	0.483333333	0.820565816	0	0	0	0	0	0	0	0	0	0	0	NA	0.3	0.48	0	0	0	3.39E-16	0	0.021482945	1.534496071	2.317857015	2	15.0327	1.4499	21.65573909	2.449066541	26	1.9	12.259987	177.501992	10/10/2014	1	0	xy4256786272801787	201479119
3104	0.370484402	0.442346548	0	0.525	0	0.116	0.502459714	0.442346548	0.363636364	0.458849947	0.458849947	0.458849947	0	0.363636364	0.458849947	0.458849947	0.097171382	0.3	0.53	0	0.01	0	0.01201114	0	0	0	0	1	18.8046	3.6261	24.46128285	3.556205182	18	2.52	7.474649	183.8233	NA	2	0	xy4256793172809419	201479158
3105	0.61916602	0.739264459	0	0.996	0	0.54	0.74766358	0.739264459	0.727272727	0.758444386	0.758444386	0.758444386	0	0.727272727	0.758444386	0.758444386	NA	0	0.5	0.996	0.997	0.995	0.996645542	0.996	0	0	0	1	3.042	3.042	2.134743905	2.134743905	0	3	1.46826	96.990092	7/31/2014	2	0	xy4254142772650613	201479162
3108	0	NA	0	0.975	0	0.909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.75	0.975	0.984	0.955	0.983419022	0.972	0	0	0	1	0.0792	0.0792	0.237669681	0.237669681	0	6.34	0.325946	96.575456	6/11/2015	2	0	xy4254047272643294	201479163
3111	0.686637571	0.819823337	0	0.8	0	0.814	0.825023689	0.819823337	0.727272727	0.850255027	0.850255027	0.850255027	0	0.727272727	0.850255027	0.850255027	NA	0.8	0.42	0.071	0.598	0	0.551951579	0.002	0	0	0	1	0.8622	0.8622	0.768799616	0.768799616	0	9.86	0.468238	180.017529	10/10/2014	2	0	xy4256433672796357	201479167
3113	0.667600758	0.689250123	0.323531601	0.656	0.493188416	0.582	0.702045879	0.689250123	0.636363636	0.714221962	0.714221962	0.714221962	0	0.636363636	0.714221962	0.714221962	0.267197167	0.1	0.42	0.656	0.948	0	0.908512968	0	0.0000842	0.420971799	0.645532259	1	1.4058	1.4058	0.598103614	0.598103614	0	3.85	1.248021	114.756215	9/2/2014	2	0	xy4259967772991635	201479181
3115	0.28814681	NA	0.516057137	0.8	0.645071421	0.399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.5	0.031	0.681	0	0.359749941	0	0.001109312	1.584731728	4.2184142	1	0.1872	0.1872	0.254142231	0.254142231	0	2.11	0.237261	27.422048	5/21/2015	2	0	xy4260609972993626	201479181
3116	0	NA	0	0.8	0	0.305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.75	0	0.112	0	0.016430037	0	0	0	0	1	0.2142	0.027	0.371253252	0.117111021	1	2.11	0.237261	27.422048	5/21/2015	2	0	xy4260548872992623	201479181
3117	0.22392399	0	0.267358094	0.4	0.668395236	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.4	0	0	0	1.16E-59	0	0.001685744	5.619147982	6.834220253	2	3.2949	2.853	4.614611247	4.414899165	2	7.89	2.217173	313.459519	9/9/2014	2	0	xy4259104572939931	201479182
3118	0.917754309	0.95152664	0.432728112	0.5	0.865456223	0.862	0.946107695	0.95152664	0	0.986767128	0.986767128	0.986767128	0	0	0.986767128	0.986767128	0.500902679	0.1	0.5	0.003	0.073	0	0.068720944	0	0.0474866	6.01096201	9.839780715	1	3.348	0.0531	4.955268464	0.340657217	3	7.89	2.217173	313.459519	9/9/2014	2	0	xy4258902072937539	201479182
3122	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.879000761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	68.1534	4.9932	83.57942126	4.090553997	80	3.9000001	22.30511159	491.4410714	NA	NA	NA	MA_MA00463	201479267
3123	0.277631791	0.497225242	NA	NA	NA	0.158	0.544870077	0.497225242	0	0.389781907	0.389781907	0.389781907	0	0	0.389781907	0.389781907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	68.616	0.4626	84.4628512	0.883429945	81	3.9	22.305112	491.441071	NA	NA	NA	xy4254077972658665	201479267
3125	0.361556863	0.647531026	NA	NA	NA	0.336	0.67091493	0.647531026	0.545454545	0.573746303	0.573746303	0.573746303	0	0.545454545	0.573746303	0.573746303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.7755	0.6543	3.781349063	1.408935476	2	13.38	1.73546	470.29247	NA	NA	NA	xy4253568072651399	201479212
3128	0.092907685	0	0.11092881	0.233333333	0.475409184	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.23	0	0	0	1.30E-62	0	0.0000623	0.003993476	0.003993476	2	26.6706	0.936	35.06003943	1.789791359	26	3.1	9.933443	260.685109	8/18/2014	2	0	xy4254593972720054	201479229
3131	0.537142364	0.641330833	0	0.625	0	0.99	0.72919773	0.641330833	0	0.663655213	0.663655213	0.663655213	0	0	0.663655213	0.663655213	NA	0.2	0.63	0.004	0.076	0	0.05779633	0	0	0	0	1	0.7371	0.7371	0.342500245	0.342500245	0	5.01	0.581802	101.960073	8/22/2014	2	0	xy4255075572722910	201479228
3132	0.283899418	0.508450261	NA	NA	NA	1	0.517254061	0.508450261	0	0.409962512	0.409962512	0.409962512	0	0	0.409962512	0.409962512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	30.1617	3.1221	38.87888391	3.406616743	29	3.8	10.803584	333.251527	NA	NA	NA	xy4256297572699667	201479229
3134	0	NA	0	0.993	0	0.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.71	0.993	0.995	0.982	0.994270537	0.988	0	0	0	1	0.2799	0.2799	0.15679739	0.15679739	0	9.41	0.273644	131.337154	6/8/2015	2	0	xy4255180472717759	201479229
3135	0.697987126	0.674904615	0.475409184	1	0.475409184	1	0.749841028	0.674904615	0	0.698508217	0.698508217	0.698508217	0	0	0.698508217	0.698508217	NA	0	1	0	0	0	2.73E-17	0	0.0000623	0.003993476	0.003993476	1	0.369	0.0891	0.412227743	0.255430353	1	9.41	0.273644	131.337154	8/18/2014	2	0	xy4255015972715685	201479229
3139	0.343735589	NA	0.615613977	0.989	0.622461049	0.558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.44	0.989	0.995	0.039	0.993445238	0.46	0.000750374	0.37518694	0.37518694	1	0.1251	0.1251	0.101342273	0.101342273	0	0.8	0.284777	11.390614	6/4/2015	2	0	xy4257837872887160	201479234
3145	0	NA	0	0.625	0	0.814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.63	0.026	0.608	0	0.323273102	0	0	0	0	1	2.7477	2.7477	2.791272699	2.791272699	0	4.07	2.497582	171.616451	11/20/2014	2	0	xy4257212672869123	201479241
3146	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.426201706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2.7576	0.0099	2.812458823	0.021186124	1	4.0700002	2.497581771	171.6164511	NA	NA	NA	MA_MA02666	201479241
3151	0.598805304	0.601817907	0.339409524	0.625	0.543055238	0.304	0.665299489	0.601817907	0	0.618499249	0.623619927	0.623619927	0	0	0.618499249	0.623619927	NA	0	0.63	0	0.016	0	0.007202111	0	0.000195742	0.163118023	0.163118023	1	0.7812	0.7704	0.833347357	0.791721791	1	7.44	0.545316	146.589133	10/6/2014	2	0	xy4256378672822065	201479327
3154	0	NA	0	0.666666667	0	0.966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.67	0.29	0.897	0	0.824643274	0	0	0	0	1	0.0108	0.0108	0.041625567	0.041625567	0	8.57	0.406756	145.831854	6/4/2015	0	0	xy4256894972827253	201479236
3156	0.679244862	0.727356271	0.250921223	0.5	0.501842445	1	0.759886242	0.727356271	0.727272727	0.754074856	0.754074856	0.754074856	0.888888889	0.727272727	0.754074856	0.754074856	NA	0	0.5	0.324	0.892	0	0.79770712	0	0.0000975	0.48757188	0.927042415	1	0.6345	0.6345	0.512231975	0.512231975	0	8.26	0.609009	171.987331	11/20/2014	2	0	xy4257203872867790	201479241
3159	0.150006735	NA	0.268654879	1	0.268654879	0.264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.948	0.985	0.021	0.96491626	0.072	0.00000186	0.003729584	0.003729584	1	0.0603	0.0603	0.655068343	0.655068343	0	0.33	1.326433	10.140546	6/10/2015	2	0	xy4252298472610447	201479249
3162	0.272968006	0.488872626	NA	NA	NA	NA	0.548539896	0.488872626	0	0.469178066	0.505905134	0.505905134	0	0	0.469178066	0.505905134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.747	0.4266	1.577588773	0.942279698	2	2.53	0.539482	49.580803	8/15/2014	NA	NA	xy4252269472605303	201479256
3163	0.69113333	0.678198705	0.440977275	0.625	0.70556364	0.745	0.730154637	0.678198705	0	0.644836057	0.7025058	0.7025058	0	0	0.644836057	0.7025058	NA	0	0.63	0.241	0.325	0.165	0.794368016	0.739	0.003061451	0.114233244	0.121089429	1	0.7767	0.0297	1.773097197	0.195508425	3	2.53	0.539482	49.580803	8/15/2014	1	0	xy4252356072607312	201479256
3165	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.1719	0.1719	0.37461254	0.37461254	0	4.46	0.171944	49.343807	NA	NA	NA	xy4252272972601078	201479256
3167	NA	NA	NA	NA	NA	0.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.1485	0.1485	0.260696535	0.260696535	0	3.87	0.280435	54.68037	NA	NA	NA	xy4252552672600906	201479256
3170	0.580450203	0.636363636	0.170026121	0.4375	0.388631133	0.814	0.679235591	0.633476638	0.636363636	0.655707144	0.655707144	0.655707144	0	0.636363636	0.655707144	0.655707144	NA	0	0.44	0	0	0	0.000195993	0	0.0000143	0.071661421	0.071661421	1	0.3645	0.3645	0.661679156	0.661679156	0	4.11	0.27561	57.569663	8/22/2014	2	0	xy4255356772736556	201479259
3172	0.726495731	0.756013502	0.334197618	0.5	0.668395236	1	0.765250363	0.756013502	0.727272727	0.784339585	0.784339585	0.784339585	0	0.727272727	0.784339585	0.784339585	NA	0	0.5	0	0	0	0.000146806	0	0.001685744	5.619147982	6.834220253	1	0.657	0.657	1.078595093	1.078595093	0	13.48	0.668179	293.995672	9/9/2014	2	0	xy4258820672948899	201479263
3173	0.761411645	0.76485849	0.432728112	0.5	0.865456223	0.419	0.782426716	0.76485849	0.727272727	0.792629426	0.792629426	0.792629426	0	0.727272727	0.792629426	0.792629426	NA	0.1	0.5	0.02	0.521	0	0.45712154	0	0.0474866	6.01096201	9.839780715	1	0.8388	0.1818	1.702048902	0.623453809	1	13.48	0.668179	293.995672	9/9/2014	2	0	xy4258438872944005	201479263
3176	0.345285314	0.279435408	0.319114505	0.5	0.63822901	0.29	0.338600709	0.279435408	0	0.286631439	0.286631439	0.286631439	0	0	0.286631439	0.286631439	NA	0	0.5	0.011	0.13	0	0.045336799	0.001	0.000981791	1.402558063	1.60730734	1	0.4896	0.4896	0.098105038	0.098105038	0	4.91	0.572433	99.117028	8/15/2014	2	0	xy4254037872635951	201479265
3177	0.355168663	0.636090066	NA	NA	NA	0.334	0.647333204	0.636090066	0	0.60075797	0.60075797	0.60075797	0	0	0.60075797	0.60075797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.143	0.6534	1.316605857	1.218500819	1	9.32	0.637414	198.532304	NA	NA	NA	xy4253058672632887	201479265
3182	0	NA	0	1	0	0.243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	1	0.788	0.867	0.641	0.878292447	0.793	0	0	0	1	0.0333	0.0333	0.05901261	0.05901261	0	11.41	0.468659	208.410073	6/4/2015	2	0	xy4256667872836118	201479272
3183	0.860274646	0.800437017	0.680110331	1	0.680110331	1	0.858721682	0.800437017	0.636363636	0.818053825	0.829323543	0.829323543	0	0.636363636	0.818053825	0.829323543	NA	1	0.63	0	0	0	1.23E-29	0	0.001995777	1.663147728	2.253345252	2	0.8091	0.7758	0.972942249	0.91392964	1	11.41	0.468659	208.410073	10/6/2014	2	0	xy4256245372827017	201479272
3186	0.186406255	0.012685545	0.218334602	0.316666667	0.689477689	0.014	0.031702687	0.012685545	0	0.013318383	0.013318383	0.013318383	0	0	0.013318383	0.013318383	0.098787796	0	0.32	0	0	0	6.00E-10	0	0.00236702	2.151836684	5.647817671	2	63.1602	3.6306	79.48886726	2.89996035	79	1.26	21.687837	156.560895	8/18/2014	2	0	xy4254199172693726	201479411
3189	0	0	0	0.316666667	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.32	0	0	0	4.27E-10	0	0	0	0	2	23.1471	3.4974	32.45343932	5.787490272	23	3.54	8.619898	277.305806	8/18/2014	2	0	xy4254172472727016	201479308
3191	0.770776262	0.790019945	0.390786909	0.5625	0.694732283	0.862	0.820988019	0.790019945	0.727272727	0.818077285	0.818077285	0.818077285	0	0.727272727	0.818077285	0.818077285	NA	0	0.56	0.099	0.547	0	0.626556548	0.035	0.002554905	1.419391452	1.937996924	1	1.8504	1.8504	0.474308506	0.474308506	0	1.94	0.893629	48.931094	8/18/2014	2	0	xy4253947772725316	201479368
3192	0.461252129	0	0.550720315	0.7	0.786743307	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.28	0.196	0.642	0.003	0.669334884	0.085	0.012378527	3.640743333	7.453867856	2	1457.406	8.2944	1672.329156	6.759566055	1188	0.23	344.235326	113.85712	6/10/2015	2	0	xy4252682672632241	201479317
3193	0.001504622	0	0.00179647	0.002	0.898235236	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.002	0.042	0	0.051321914	0	0.100053558	1.673136417	60	1	1457.7624	0.0081	1673.068469	0.049635364	1190	0.23	344.235326	113.85712	NA	1	1	xy4252266072625461	201479317
3194	0.001160613	0	0.001385735	0.002	0.692867729	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002	0.042	0	0.051234667	0	0.006480213	12.96042504	60	1	1457.7543	0.3483	1673.018834	0.689677719	1189	0.23	344.235326	113.85712	NA	1	1	xy4252285872626006	201479317
3197	0.724133921	0.727272727	0.411960164	0.625	0.659136263	0.997	0.752199376	0.715455688	0.727272727	0.740906183	0.740906183	0.740906183	0	0.727272727	0.740906183	0.740906183	NA	0.1	0.63	0	0	0	1.26E-05	0	0.001400066	1.400065521	2.068047756	1	0.7479	0.7479	0.96828275	0.96828275	0	2.89	1.114689	81.410292	8/25/2014	2	0	xy4255121972752400	201479300
3198	0.459554107	0.548692932	0	0.75	0	0.243	0.590013272	0.548692932	0.545454545	0.568218131	0.568218131	0.568218131	0	0.545454545	0.568218131	0.568218131	NA	0.1	0.75	0.007	0.339	0	0.216122023	0	0	0	0	1	1.5912	0.8433	1.946277256	0.977994505	1	2.89	1.114689	81.410292	8/25/2014	2	0	xy4254694972744917	201479300
3200	0.748219309	0.893349966	0	0.5	0	0.814	0.900724123	0.893349966	0	0.922311181	0.92563283	0.92563283	0	0	0.922311181	0.92563283	0.803509391	0	0.5	0.001	0.012	0	0.026166661	0	0	0	0	1	13.2804	2.808	17.86215761	4.228987504	17	1.5	8.806234	118.765691	8/25/2014	2	0	xy4253604072741836	201479424
3202	0.526321828	0.628411459	0	0.987	0	0.921	0.667609108	0.628411459	0	0.641862806	0.641862806	0.641862806	0	0	0.641862806	0.641862806	NA	0	0.75	0.987	0.993	0.924	0.992339905	0.974	0	0	0	1	0.7038	0.7038	0.452626055	0.452626055	0	8.86	0.457151	159.833579	6/3/2015	0	0	xy4252802572655312	201479314
3203	0.358770538	0.642540852	NA	NA	NA	0.428	0.68104619	0.642540852	0	0.535881008	0.535881008	0.535881008	0	0	0.535881008	0.535881008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.855	0.1512	0.88356593	0.430939875	1	8.86	0.457151	159.833579	NA	NA	NA	xy4252904172650908	201479314
3205	0.330627676	0.330843388	0.191746503	0.4375	0.43827772	0.098	0.428280339	0.330843388	0	0.330676575	0.342441805	0.342441805	0	0	0.330676575	0.342441805	0.056182037	0	0.44	0	0	0	1.80E-07	0	0.0000332	0.02076683	0.02076683	1	5.7627	0.2142	9.0787354	0.650525192	10	4.02	3.730625	207.167421	10/10/2014	2	0	xy4255882772814178	201479327
3206	0.148682546	0.006633374	0.175311088	0.4	0.43827772	0.009	0.018769874	0.006633374	0	0.007306518	0.007363375	0.007363375	0	0	0.007306518	0.007363375	NA	0.3	0.4	0	0	0	5.71E-61	0	0.0000332	0.02076683	0.02076683	2	6.6645	0.9018	9.851890292	0.773154891	11	4.02	3.730625	207.167421	10/10/2014	2	0	xy4255475472807644	201479327
3209	0.342653049	0.308399831	0.302150907	0.525	0.575525538	0.059	0.38191152	0.308399831	0.181818182	0.3192002	0.319621036	0.319621036	0	0.181818182	0.3192002	0.319621036	NA	0	0.53	0	0.002	0	0.001980355	0	0.000339754	1.132512415	1.822864415	2	5.1444	1.9863	7.438360743	2.057409781	9	3.45	2.993637	159.266092	7/5/2016	2	0	xy4255376572806756	201479492
3210	0.713237688	0.761027353	0.271667023	0.416666667	0.652000854	0.142	0.815596351	0.761027353	0	0.787837806	0.788601131	0.788601131	0	0	0.787837806	0.788601131	NA	0	0.42	0	0.021	0	0.021076208	0	0.001237078	0.494831151	0.502436559	1	5.4594	0.315	7.671754997	0.233394254	10	3.45	2.993637	159.266092	7/5/2016	2	0	xy4255527972805792	201479316
3211	0.31215176	0.104028052	0.338023218	0.4	0.845058044	0.04	0.176391681	0.104028052	0	0.107664246	0.107664246	0.107664246	0	0	0.107664246	0.107664246	0.097239452	0	0.4	0	0	0	1.06E-78	0	0.033774824	2.412487453	16.02318903	2	12.5235	0.3996	18.2467935	0.72314821	23	2.26	6.18726	149.989986	10/10/2014	1	0	xy4255953372803988	201479316
3214	0.921705817	0.766287822	0.845058044	NA	0.845058044	0.334	0.807962499	0.766287822	0	0.794214455	0.794214455	0.794214455	0	0	0.794214455	0.794214455	NA	NA	NA	NA	NA	NA	NA	NA	0.033774824	2.412487453	16.02318903	1	0.1971	0.1971	0.191079435	0.191079435	0	7.79	0.134204	76.142012	NA	1	0	xy4256176272804087	201479316
3215	0.248427116	0.015977993	0.291288047	0.4	0.728220117	0.013	0.052009997	0.015977993	0	0.017636428	0.019028231	0.019028231	0	0	0.017636428	0.019028231	0.072643527	0.1	0.4	0	0	0	3.05E-15	0	0.004584438	2.865273823	6.697022132	2	5.4306	0.8676	8.066282723	1.885825921	8	4.28	3.177137	203.547782	10/10/2014	2	0	xy4256105172818374	201479327
3217	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.1179	0.1179	0.361927486	0.361927486	0	14.36	0.109893	127.011838	9/3/2015	0	0	xy4256241572816685	201479327
3219	0.475912288	0.568224077	0	NA	0	0.31	0.595690748	0.568224077	0	0.58826765	0.58826765	0.58826765	0	0	0.58826765	0.58826765	0.309331411	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	5.3388	1.3068	9.63965875	1.796564921	12	6.33	2.76704	280.941592	NA	0	0	xy4257338472915249	201479334
3222	0.380701515	0.454545455	0	0.8	0	0.553	0.486815706	0.451331868	0.454545455	0.46719772	0.46719772	0.46719772	0	0.454545455	0.46719772	0.46719772	NA	0.8	0.58	NA	NA	NA	NA	NA	0	0	0	1	0.333	0.333	0.261611644	0.261611644	0	4.74	0.297543	68.985498	5/22/2015	2	0	xy4256490772917106	201479379
3223	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.7479	0.4149	0.922887558	0.661275914	1	10.63	0.500155	200.581227	9/9/2014	0	0	xy4257045672918730	201479379
3224	0.503922791	0.601667723	0	NA	0	0.468	0.618339628	0.601667723	0.272727273	0.624041658	0.624041658	0.624041658	0	0.272727273	0.624041658	0.624041658	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	0.8469	0.0036	1.253164416	0.046921643	5	10.63	0.500155	200.581227	NA	0	0	xy4257283472916933	201479379
3225	0.359342384	0.429043334	0	NA	0	0.417	0.472382809	0.429043334	0.363636364	0.444064458	0.444064458	0.444064458	0	0.363636364	0.444064458	0.444064458	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	0.8433	0.0108	1.206242773	0.064236004	4	10.63	0.500155	200.581227	NA	0	0	xy4257265972917453	201479379
3226	0.380701515	0.454545455	0	NA	0	0	0.49259639	0.447576945	0.454545455	0.463202375	0.463202375	0.463202375	0	0.454545455	0.463202375	0.463202375	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	0.8325	0.0081	1.142006769	0.018281359	3	10.63	0.500155	200.581227	4/25/2016	0	0	xy4257229072918041	201479379
3227	0.396140963	0.472979662	0	NA	0	0.378	0.512320816	0.472979662	0.454545455	0.489670627	0.489670627	0.489670627	0	0.454545455	0.489670627	0.489670627	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	0.8244	0.0765	1.12372541	0.200837852	2	10.63	0.500155	200.581227	NA	0	0	xy4257216272918182	201479379
3228	0.561590218	0.67052079	0	NA	0	0.178	0.671991786	0.67052079	0	0.69544883	0.69544883	0.69544883	0	0	0.69544883	0.69544883	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	7.0317	0.846	11.62125419	0.728431019	19	5.38	3.728075	277.159173	NA	2	0	xy4257746472917415	201479334
3230	0.632566447	0.755264142	0	NA	0	1	0.748769641	0.755264142	0	0.783390645	0.783390645	0.783390645	0	0	0.783390645	0.783390645	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	0.5184	0.5184	1.049189785	1.049189785	0	13.07	0.336218	202.204387	NA	2	0	xy4257859972916498	201479334
3233	0.398085055	0.475300846	0	0.625	0	0.13	0.522476719	0.475300846	0.454545455	0.48626884	0.491889328	0.491889328	0	0.454545455	0.48626884	0.491889328	NA	0	0.63	0.461	0.84	0.01	0.864060703	0.246	0	0	0	1	1.0665	0.6597	2.034877475	0.894050116	2	5.18	0.850434	127.454342	4/28/2016	0	0	xy4255050672786994	201479335
